"clock","utilization","count","workload usage"
"1149.5","0.25","30.44","7.4626"
"1149.81","0.25","31","7.6026"
"1150.13","0.25","31","7.6268"
"1150.44","0.25","31","7.7362"
"1150.75","0.25","31","7.8062"
"1151.06","0.25","31","7.8062"
"1151.38","0.25","30.93","7.7652"
"1151.69","0.26","29.79","7.683"
"1152","0.26","29","7.485"
"1152.31","0.26","29","7.485"
"1152.63","0.26","29","7.485"
"1152.94","0.26","29","7.485"
"1153.25","0.26","29","7.485"
"1153.56","0.27","29","7.701"
"1153.88","0.27","29","7.735"
"1154.19","0.27","29","7.735"
"1154.5","0.27","29","7.735"
"1154.81","0.27","29","7.735"
"1155.13","0.27","29","7.735"
"1155.44","0.27","29","7.735"
"1155.75","0.27","29","7.949"
"1156.06","0.28","29","7.985"
"1156.38","0.28","29","7.985"
"1156.69","0.27","29","7.925"
"1157","0.27","29","7.735"
"1157.31","0.27","29","7.927"
"1157.63","0.28","29","7.985"
"1157.94","0.28","29","7.985"
"1158.25","0.28","28.91","7.9816"
"1158.56","0.28","28","7.9069"
"1158.88","0.28","28","7.8743"
"1159.19","0.28","28","7.9473"
"1159.5","0.29","28","8.0215"
"1159.81","0.29","28","8.0215"
"1160.13","0.29","28","8.0215"
"1160.44","0.29","28","8.0215"
"1160.75","0.29","28","8.2355"
"1161.06","0.3","28","8.273"
"1161.38","0.3","28","8.2947"
"1161.69","0.3","28","8.2947"
"1162","0.3","27.18","8.1522"
"1162.31","0.3","27","8.1191"
"1162.63","0.3","26","7.8306"
"1162.94","0.3","26.53","7.8279"
"1163.25","0.29","26.94","7.8329"
"1163.56","0.29","26","7.5982"
"1163.88","0.29","26","7.6373"
"1164.19","0.29","26","7.6373"
"1164.5","0.29","26","7.6373"
"1164.81","0.29","26","7.5733"
"1165.13","0.28","26","7.3873"
"1165.44","0.28","26","7.3873"
"1165.75","0.28","26","7.3873"
"1166.06","0.28","26","7.3873"
"1166.38","0.29","25.03","7.2199"
"1166.69","0.28","25","7.0222"
"1167","0.28","25","7.0108"
"1167.31","0.28","25","7.0108"
"1167.63","0.28","25","7.0108"
"1167.94","0.28","25","7.0108"
"1168.25","0.28","25","7.0426"
"1168.56","0.28","25","7.0493"
"1168.88","0.28","25","7.0493"
"1169.19","0.28","25","7.0493"
"1169.5","0.28","24.4","6.8933"
"1169.81","0.27","24","6.5493"
"1170.13","0.27","24","6.5493"
"1170.44","0.27","24","6.5493"
"1170.75","0.28","24.85","7.035"
"1171.06","0.29","26","7.414"
"1171.38","0.28","25.51","7.2327"
"1171.69","0.28","25","7.0986"
"1172","0.28","25","7.0965"
"1172.31","0.28","24.26","6.9125"
"1172.63","0.29","24","6.8465"
"1172.94","0.29","24","6.8465"
"1173.25","0.29","24","6.8465"
"1173.56","0.28","24","6.7825"
"1173.88","0.27","24.87","6.6276"
"1174.19","0.27","25","6.6254"
"1174.5","0.27","25","6.6408"
"1174.81","0.26","25.26","6.6584"
"1175.13","0.25","27.39","6.9122"
"1175.44","0.25","28.43","7.0794"
"1175.75","0.25","29","7.1777"
"1176.06","0.25","29","7.1777"
"1176.38","0.24","29","7.0503"
"1176.69","0.24","29","7.0748"
"1177","0.24","29","7.0748"
"1177.31","0.25","29","7.1708"
"1177.63","0.25","29","7.3248"
"1177.94","0.25","29","7.3248"
"1178.25","0.26","29","7.4988"
"1178.56","0.27","29","7.7828"
"1178.88","0.27","29","7.8248"
"1179.19","0.27","29","7.8248"
"1179.5","0.27","29","7.8248"
"1179.81","0.27","29","7.8248"
"1180.13","0.27","29","7.7961"
"1180.44","0.27","29","7.7845"
"1180.75","0.27","29","7.7845"
"1181.06","0.27","29","7.7845"
"1181.38","0.27","29","7.7928"
"1181.69","0.27","29","7.8327"
"1182","0.27","29","7.8582"
"1182.31","0.27","29","7.8582"
"1182.63","0.27","29","7.8582"
"1182.94","0.27","29.08","7.8697"
"1183.25","0.27","30","8.0028"
"1183.56","0.27","30","8.0028"
"1183.88","0.27","30.36","8.0928"
"1184.19","0.27","31","8.2528"
"1184.5","0.27","31","8.2528"
"1184.81","0.27","31","8.2528"
"1185.13","0.26","31.33","8.3003"
"1185.44","0.26","32","8.3975"
"1185.75","0.25","32","7.9257"
"1186.06","0.25","31.87","7.8565"
"1186.38","0.25","31","7.7057"
"1186.69","0.25","31","7.6808"
"1187","0.24","31","7.5328"
"1187.31","0.25","30.01","7.4812"
"1187.63","0.25","30","7.4808"
"1187.94","0.25","29.31","7.3618"
"1188.25","0.26","28.59","7.2914"
"1188.56","0.26","27.14","7.0221"
"1188.88","0.25","27","6.8446"
"1189.19","0.25","27","6.8446"
"1189.5","0.25","27","6.8446"
"1189.81","0.25","27","6.6686"
"1190.13","0.24","27","6.5946"
"1190.44","0.24","27","6.5946"
"1190.75","0.24","27","6.5946"
"1191.06","0.24","27","6.5946"
"1191.38","0.24","27","6.5946"
"1191.69","0.24","27","6.5946"
"1192","0.24","27","6.5946"
"1192.31","0.24","27","6.5946"
"1192.63","0.24","26.45","6.4566"
"1192.94","0.24","26","6.3446"
"1193.25","0.24","26","6.3446"
"1193.56","0.24","26","6.3446"
"1193.88","0.24","26","6.3446"
"1194.19","0.24","26","6.3446"
"1194.5","0.24","26","6.2939"
"1194.81","0.24","26","6.1974"
"1195.13","0.24","26","6.1739"
"1195.44","0.24","25.44","5.9921"
"1195.75","0.24","25","5.9765"
"1196.06","0.24","25","5.9489"
"1196.38","0.23","25","5.8036"
"1196.69","0.23","25","5.8036"
"1197","0.23","25","5.8036"
"1197.31","0.23","25","5.8357"
"1197.63","0.23","25","5.837"
"1197.94","0.23","25","5.8025"
"1198.25","0.23","24.53","5.5593"
"1198.56","0.23","24","5.468"
"1198.88","0.23","24","5.4403"
"1199.19","0.23","23.63","5.3189"
"1199.5","0.23","23","5.2055"
"1199.81","0.22","23","4.9775"
"1200.13","0.22","23","4.9775"
"1200.44","0.22","22.95","4.9706"
"1200.75","0.22","22","4.8328"
"1201.06","0.22","22","4.8328"
"1201.38","0.22","21","4.5828"
"1201.69","0.22","21","4.5828"
"1202","0.22","21","4.5828"
"1202.31","0.22","21","4.5828"
"1202.63","0.23","21","4.7866"
"1202.94","0.24","21","4.98"
"1203.25","0.24","21","4.98"
"1203.56","0.24","21","4.98"
"1203.88","0.25","21","5.1848"
"1204.19","0.25","21","5.3206"
"1204.5","0.26","21","5.5089"
"1204.81","0.25","21","5.3457"
"1205.13","0.25","21","5.3457"
"1205.44","0.25","21","5.3496"
"1205.75","0.25","21.28","5.3446"
"1206.06","0.24","22","5.3763"
"1206.38","0.25","22","5.3971"
"1206.69","0.25","22","5.3971"
"1207","0.25","22","5.3971"
"1207.31","0.25","21.55","5.3323"
"1207.63","0.26","20.1","5.2316"
"1207.94","0.26","20","5.2293"
"1208.25","0.26","20","5.2293"
"1208.56","0.26","20","5.2293"
"1208.88","0.27","20","5.4073"
"1209.19","0.27","20","5.4793"
"1209.5","0.27","20","5.4793"
"1209.81","0.27","20","5.4537"
"1210.13","0.27","20","5.4459"
"1210.44","0.27","20","5.4459"
"1210.75","0.27","20","5.4362"
"1211.06","0.26","20","5.273"
"1211.38","0.26","20","5.273"
"1211.69","0.25","20","4.9863"
"1212","0.24","20","4.788"
"1212.31","0.23","20","4.6"
"1212.63","0.23","20","4.6"
"1212.94","0.23","20","4.6"
"1213.25","0.23","20.06","4.6097"
"1213.56","0.23","21","4.773"
"1213.88","0.23","21","4.773"
"1214.19","0.23","21","4.773"
"1214.5","0.23","21","4.773"
"1214.81","0.23","21","4.773"
"1215.13","0.23","21","4.773"
"1215.44","0.23","21","4.7534"
"1215.75","0.23","21","4.7498"
"1216.06","0.23","20.58","4.6458"
"1216.38","0.23","20","4.5402"
"1216.69","0.23","20","4.5402"
"1217","0.23","20","4.5402"
"1217.31","0.23","20","4.5402"
"1217.63","0.23","20","4.5402"
"1217.94","0.23","19.92","4.5371"
"1218.25","0.24","19","4.4996"
"1218.56","0.22","19","4.2465"
"1218.88","0.22","19","4.2285"
"1219.19","0.22","19.5","4.3525"
"1219.5","0.22","20.63","4.4858"
"1219.81","0.21","21.77","4.5342"
"1220.13","0.21","22","4.5743"
"1220.44","0.21","22","4.5743"
"1220.75","0.21","22","4.5743"
"1221.06","0.21","21.94","4.5729"
"1221.38","0.22","21","4.5488"
"1221.69","0.22","21.66","4.6617"
"1222","0.22","22","4.7317"
"1222.31","0.22","22","4.7357"
"1222.63","0.22","22","4.7565"
"1222.94","0.21","22","4.6565"
"1223.25","0.2","22","4.5065"
"1223.56","0.2","22","4.5065"
"1223.88","0.2","22","4.5065"
"1224.19","0.2","22","4.5065"
"1224.5","0.2","22","4.5065"
"1224.81","0.21","22","4.5666"
"1225.13","0.21","22","4.6511"
"1225.44","0.21","22.85","4.8631"
"1225.75","0.21","23","4.9011"
"1226.06","0.21","23","4.9011"
"1226.38","0.21","23.87","5.1191"
"1226.69","0.21","24","5.1511"
"1227","0.21","24","5.1511"
"1227.31","0.21","24","5.1511"
"1227.63","0.21","24","5.1511"
"1227.94","0.21","24","5.1511"
"1228.25","0.21","24","5.1402"
"1228.56","0.21","24","5.0722"
"1228.88","0.21","24.36","5.11"
"1229.19","0.21","25","5.1808"
"1229.5","0.21","25.79","5.3788"
"1229.81","0.21","26","5.4308"
"1230.13","0.21","26","5.4308"
"1230.44","0.21","26","5.4308"
"1230.75","0.21","25.3","5.4147"
"1231.06","0.22","25","5.4077"
"1231.38","0.22","25","5.4077"
"1231.69","0.22","25","5.4077"
"1232","0.22","25","5.4077"
"1232.31","0.22","24.94","5.3966"
"1232.63","0.22","23.38","5.1032"
"1232.94","0.22","23","5.0232"
"1233.25","0.22","23","5.0232"
"1233.56","0.22","23","5.0232"
"1233.88","0.22","23","5.0232"
"1234.19","0.22","22.82","4.9874"
"1234.5","0.22","22","4.8127"
"1234.81","0.22","22","4.7948"
"1235.13","0.22","22","4.7948"
"1235.44","0.22","22","4.7948"
"1235.75","0.22","22","4.7948"
"1236.06","0.22","22","4.7948"
"1236.38","0.21","22.97","4.8437"
"1236.69","0.21","23","4.8333"
"1237","0.2","23","4.5953"
"1237.31","0.2","23","4.5953"
"1237.63","0.2","23","4.5953"
"1237.94","0.2","22.02","4.3513"
"1238.25","0.2","22","4.3453"
"1238.56","0.19","22.06","4.2824"
"1238.88","0.2","23","4.6819"
"1239.19","0.21","23.69","4.9272"
"1239.5","0.21","24.75","5.1207"
"1239.81","0.21","26","5.4306"
"1240.13","0.21","26","5.5095"
"1240.44","0.21","26","5.5095"
"1240.75","0.21","26","5.5095"
"1241.06","0.21","25.23","5.3175"
"1241.38","0.21","24.51","5.1818"
"1241.69","0.21","24","4.9651"
"1242","0.21","24","4.9651"
"1242.31","0.21","24","4.9651"
"1242.63","0.21","24","4.9651"
"1242.94","0.21","24","4.9651"
"1243.25","0.21","24","4.9651"
"1243.56","0.21","23.49","4.8371"
"1243.88","0.21","23","4.7151"
"1244.19","0.21","23","4.7151"
"1244.5","0.21","23","4.7151"
"1244.81","0.21","23","4.7791"
"1245.13","0.22","23","4.9499"
"1245.44","0.21","23","4.9403"
"1245.75","0.21","23","4.9403"
"1246.06","0.21","23","4.9403"
"1246.38","0.21","23","4.9403"
"1246.69","0.21","23","4.9403"
"1247","0.22","22.43","4.9272"
"1247.31","0.23","22","5.1443"
"1247.63","0.24","22","5.192"
"1247.94","0.24","22","5.192"
"1248.25","0.24","22","5.192"
"1248.56","0.24","22","5.208"
"1248.88","0.26","21.06","5.3947"
"1249.19","0.26","21","5.3915"
"1249.5","0.26","21","5.3915"
"1249.81","0.26","21","5.4174"
"1250.13","0.27","20.19","5.4114"
"1250.44","0.27","20","5.4069"
"1250.75","0.27","20","5.4129"
"1251.06","0.28","20","5.6569"
"1251.38","0.29","19.32","5.5185"
"1251.69","0.29","19","5.4533"
"1252","0.29","19","5.4533"
"1252.31","0.29","19","5.4533"
"1252.63","0.29","18.54","5.3745"
"1252.94","0.3","17.41","5.1948"
"1253.25","0.3","17","5.1358"
"1253.56","0.3","17","5.1358"
"1253.88","0.3","17","5.1358"
"1254.19","0.3","17","5.1358"
"1254.5","0.3","17","5.1358"
"1254.81","0.3","17","5.1358"
"1255.13","0.3","17","5.1358"
"1255.44","0.3","17","5.1358"
"1255.75","0.3","17","5.1358"
"1256.06","0.3","17","5.1358"
"1256.38","0.3","17","5.1358"
"1256.69","0.3","17","5.1358"
"1257","0.3","17","5.1358"
"1257.31","0.3","17","5.1358"
"1257.63","0.3","17","5.1358"
"1257.94","0.3","17","5.1358"
"1258.25","0.3","16.34","4.9725"
"1258.56","0.31","16","4.8935"
"1258.88","0.3","16","4.7973"
"1259.19","0.3","16","4.7641"
"1259.5","0.3","16","4.7421"
"1259.81","0.3","16","4.7393"
"1260.13","0.3","16","4.7393"
"1260.44","0.3","16","4.7393"
"1260.75","0.3","16","4.7393"
"1261.06","0.29","16.48","4.7837"
"1261.38","0.28","18","5.056"
"1261.69","0.28","17.63","4.9923"
"1262","0.28","17","4.685"
"1262.31","0.28","16.46","4.539"
"1262.63","0.28","16","4.4601"
"1262.94","0.28","15.7","4.4075"
"1263.25","0.28","15.54","4.3004"
"1263.56","0.27","16","4.3119"
"1263.88","0.29","16","4.5619"
"1264.19","0.29","16","4.5619"
"1264.5","0.29","16","4.5619"
"1264.81","0.29","16","4.5619"
"1265.13","0.29","16","4.5619"
"1265.44","0.29","16","4.5619"
"1265.75","0.29","16","4.5619"
"1266.06","0.29","16","4.5619"
"1266.38","0.29","16","4.5619"
"1266.69","0.29","16","4.5619"
"1267","0.29","16","4.5619"
"1267.31","0.29","16","4.5619"
"1267.63","0.29","16","4.5619"
"1267.94","0.29","16","4.5619"
"1268.25","0.29","16","4.5619"
"1268.56","0.29","16","4.5619"
"1268.88","0.29","16","4.5619"
"1269.19","0.29","16","4.5619"
"1269.5","0.29","16","4.5619"
"1269.81","0.29","16","4.5619"
"1270.13","0.29","16","4.5619"
"1270.44","0.29","16","4.5619"
"1270.75","0.29","16","4.5619"
"1271.06","0.29","16","4.5619"
"1271.38","0.28","16.23","4.5673"
"1271.69","0.27","17","4.5851"
"1272","0.27","17","4.5851"
"1272.31","0.27","17","4.5665"
"1272.63","0.26","17.3","4.4117"
"1272.94","0.25","18.34","4.5275"
"1273.25","0.24","19","4.6423"
"1273.56","0.24","19.26","4.6244"
"1273.88","0.24","19","4.5183"
"1274.19","0.24","18.09","4.3864"
"1274.5","0.24","18.24","4.4151"
"1274.81","0.24","20","4.7195"
"1275.13","0.24","20.23","4.7596"
"1275.44","0.23","21","4.8924"
"1275.75","0.23","21.75","4.9461"
"1276.06","0.22","23.9","5.2723"
"1276.38","0.22","24","5.2903"
"1276.69","0.22","24","5.2903"
"1277","0.22","25.8","5.7233"
"1277.31","0.22","27","6.0017"
"1277.63","0.23","27","6.1926"
"1277.94","0.24","27.62","6.5036"
"1278.25","0.24","28","6.5976"
"1278.56","0.24","28","6.5976"
"1278.88","0.24","28.71","6.7756"
"1279.19","0.24","29","6.8476"
"1279.5","0.24","29","6.8476"
"1279.81","0.24","29","6.8476"
"1280.13","0.24","29","6.8476"
"1280.44","0.23","29","6.6276"
"1280.75","0.23","29","6.5976"
"1281.06","0.23","29","6.5976"
"1281.38","0.23","29","6.5976"
"1281.69","0.23","29","6.5976"
"1282","0.23","29","6.5976"
"1282.31","0.23","29","6.5976"
"1282.63","0.23","29","6.5976"
"1282.94","0.23","29.46","6.7136"
"1283.25","0.23","30","6.8476"
"1283.56","0.23","30","6.8476"
"1283.88","0.22","30","6.7475"
"1284.19","0.22","30","6.6949"
"1284.5","0.22","30","6.6689"
"1284.81","0.22","30","6.6387"
"1285.13","0.22","30","6.6387"
"1285.44","0.23","29.25","6.6097"
"1285.75","0.23","29","6.6001"
"1286.06","0.23","29","6.6001"
"1286.38","0.23","28","6.577"
"1286.69","0.23","28","6.577"
"1287","0.23","28","6.577"
"1287.31","0.23","28","6.577"
"1287.63","0.23","28","6.577"
"1287.94","0.23","28","6.577"
"1288.25","0.23","28","6.577"
"1288.56","0.24","26.98","6.5524"
"1288.88","0.25","25.64","6.4396"
"1289.19","0.25","25","6.3289"
"1289.5","0.25","24.43","6.1869"
"1289.81","0.25","24","6.0789"
"1290.13","0.25","24","6.0789"
"1290.44","0.25","22.75","5.7501"
"1290.75","0.25","22","5.483"
"1291.06","0.25","22","5.5339"
"1291.38","0.25","22","5.5891"
"1291.69","0.25","22","5.5891"
"1292","0.25","22","5.5891"
"1292.31","0.25","22","5.5891"
"1292.63","0.25","22","5.5891"
"1292.94","0.26","21.41","5.4905"
"1293.25","0.26","21","5.4863"
"1293.56","0.26","21","5.4863"
"1293.88","0.26","20.19","5.3465"
"1294.19","0.27","20","5.3133"
"1294.5","0.27","20","5.3133"
"1294.81","0.27","20","5.3133"
"1295.13","0.27","20","5.3133"
"1295.44","0.27","20","5.3133"
"1295.75","0.27","20","5.3133"
"1296.06","0.27","20","5.3133"
"1296.38","0.27","19.1","5.157"
"1296.69","0.26","19","5.0324"
"1297","0.26","19","4.8904"
"1297.31","0.26","19","4.8904"
"1297.63","0.26","19","4.8904"
"1297.94","0.26","19","4.8904"
"1298.25","0.26","19","4.8904"
"1298.56","0.26","18.33","4.8179"
"1298.88","0.26","18","4.768"
"1299.19","0.26","18","4.768"
"1299.5","0.27","18","4.7805"
"1299.81","0.27","18","4.8185"
"1300.13","0.27","17.48","4.6885"
"1300.44","0.28","16.2","4.4892"
"1300.75","0.29","15","4.4239"
"1301.06","0.31","14.49","4.4569"
"1301.38","0.31","15","4.6933"
"1301.69","0.31","15.53","4.7322"
"1302","0.3","16","4.7504"
"1302.31","0.3","16","4.7504"
"1302.63","0.29","16.81","4.9524"
"1302.94","0.29","17","5.0004"
"1303.25","0.28","17.86","5.0216"
"1303.56","0.28","18","5.0252"
"1303.88","0.27","18","4.9315"
"1304.19","0.27","18","4.8805"
"1304.5","0.27","18.79","5.0175"
"1304.81","0.27","19","5.0811"
"1305.13","0.27","19","5.1169"
"1305.44","0.26","19.66","5.1927"
"1305.75","0.26","20","5.2522"
"1306.06","0.26","20","5.2522"
"1306.38","0.26","20.9","5.4085"
"1306.69","0.26","21","5.4251"
"1307","0.27","20.18","5.406"
"1307.31","0.27","20","5.402"
"1307.63","0.27","20","5.402"
"1307.94","0.26","21.92","5.734"
"1308.25","0.26","24","6.2085"
"1308.56","0.26","23.23","6.0747"
"1308.88","0.26","23","6.0167"
"1309.19","0.26","23","6.0167"
"1309.5","0.25","23.79","6.0349"
"1309.81","0.25","24","6.0397"
"1310.13","0.25","24.39","6.1279"
"1310.44","0.25","25","6.2666"
"1310.75","0.25","25","6.2666"
"1311.06","0.25","25","6.2666"
"1311.38","0.25","25","6.2666"
"1311.69","0.25","25","6.2544"
"1312","0.25","25","6.216"
"1312.31","0.25","25","6.216"
"1312.63","0.25","25","6.216"
"1312.94","0.25","25","6.2169"
"1313.25","0.25","25","6.268"
"1313.56","0.25","25","6.268"
"1313.88","0.25","25","6.2365"
"1314.19","0.25","25","6.1908"
"1314.5","0.24","25.63","6.2115"
"1314.81","0.24","26","6.2235"
"1315.13","0.24","25.86","6.2182"
"1315.44","0.25","24.22","6.1654"
"1315.75","0.26","24","6.1601"
"1316.06","0.26","24","6.1601"
"1316.38","0.26","24","6.1601"
"1316.69","0.26","24","6.1601"
"1317","0.26","24","6.1601"
"1317.31","0.26","24","6.1601"
"1317.63","0.26","24.17","6.2021"
"1317.94","0.26","25","6.4101"
"1318.25","0.26","25","6.4101"
"1318.56","0.25","25","6.2662"
"1318.88","0.25","25","6.2372"
"1319.19","0.24","25.59","6.26"
"1319.5","0.24","26","6.2757"
"1319.81","0.24","26.45","6.3417"
"1320.13","0.24","27.04","6.4239"
"1320.44","0.23","28","6.4477"
"1320.75","0.23","27.18","6.3213"
"1321.06","0.23","25.82","5.9382"
"1321.38","0.23","24.61","5.6947"
"1321.69","0.23","24","5.5556"
"1322","0.23","24","5.5556"
"1322.31","0.23","24","5.5556"
"1322.63","0.23","23.35","5.3936"
"1322.94","0.23","23","5.3056"
"1323.25","0.24","22.53","5.2948"
"1323.56","0.24","22","5.2826"
"1323.88","0.24","21.96","5.2757"
"1324.19","0.25","20.5","5.0239"
"1324.5","0.25","20","4.9367"
"1324.81","0.25","20","4.9367"
"1325.13","0.25","20","4.9367"
"1325.44","0.24","20.94","4.9844"
"1325.75","0.24","21","4.9873"
"1326.06","0.24","21","4.9873"
"1326.38","0.24","20.9","4.986"
"1326.69","0.24","21","5.0799"
"1327","0.24","21","5.0799"
"1327.31","0.24","20.94","5.0778"
"1327.63","0.26","19.06","4.8854"
"1327.94","0.26","19","4.8743"
"1328.25","0.26","19","4.8743"
"1328.56","0.26","19","4.8743"
"1328.88","0.26","19","4.8743"
"1329.19","0.26","19","4.8743"
"1329.5","0.26","19","4.8743"
"1329.81","0.26","18.36","4.7143"
"1330.13","0.26","17.38","4.5178"
"1330.44","0.26","17","4.4314"
"1330.75","0.24","17","4.0312"
"1331.06","0.24","17","4.0285"
"1331.38","0.24","17","4.0285"
"1331.69","0.24","17","4.0285"
"1332","0.24","17","4.0285"
"1332.31","0.24","17","4.0349"
"1332.63","0.24","17","4.1049"
"1332.94","0.24","17","4.1074"
"1333.25","0.24","16.75","4.0645"
"1333.56","0.25","16","3.9345"
"1333.88","0.24","16","3.8335"
"1334.19","0.23","16","3.6868"
"1334.5","0.22","16","3.5886"
"1334.81","0.22","16","3.5886"
"1335.13","0.23","15.13","3.4602"
"1335.44","0.23","14.6","3.3414"
"1335.75","0.23","14","3.2097"
"1336.06","0.23","14","3.2667"
"1336.38","0.24","14","3.4181"
"1336.69","0.24","14","3.2991"
"1337","0.23","14","3.2452"
"1337.31","0.23","14","3.2452"
"1337.63","0.28","13.06","3.624"
"1337.94","0.3","13","3.8864"
"1338.25","0.29","14.55","4.1548"
"1338.56","0.28","15","4.2323"
"1338.88","0.28","15","4.2323"
"1339.19","0.27","16.73","4.5311"
"1339.5","0.26","17.72","4.6874"
"1339.81","0.26","19","4.8513"
"1340.13","0.26","19","4.8513"
"1340.44","0.26","19","4.8513"
"1340.75","0.25","19.15","4.859"
"1341.06","0.24","20.86","4.9455"
"1341.38","0.24","21","4.9523"
"1341.69","0.23","21.37","4.9665"
"1342","0.23","22","4.9909"
"1342.31","0.23","22","4.9909"
"1342.63","0.23","23.75","5.4289"
"1342.94","0.23","25","5.7409"
"1343.25","0.23","25","5.7409"
"1343.56","0.23","25.06","5.7569"
"1343.88","0.23","26.2","6.0409"
"1344.19","0.23","27.91","6.4689"
"1344.5","0.23","28","6.4909"
"1344.81","0.23","28","6.4909"
"1345.13","0.23","28","6.4909"
"1345.44","0.23","28","6.4909"
"1345.75","0.23","28.57","6.6216"
"1346.06","0.23","29","6.7006"
"1346.38","0.23","29","6.7006"
"1346.69","0.23","29","6.7006"
"1347","0.23","29","6.7006"
"1347.31","0.23","29","6.7006"
"1347.63","0.22","29.97","6.723"
"1347.94","0.22","30","6.7237"
"1348.25","0.23","29.11","6.7017"
"1348.56","0.23","29","6.6989"
"1348.88","0.23","29","6.7154"
"1349.19","0.22","29.75","6.6123"
"1349.5","0.22","30","6.5588"
"1349.81","0.22","30.51","6.5707"
"1350.13","0.2","31","6.3399"
"1350.44","0.2","31","6.3466"
"1350.75","0.21","31","6.3567"
"1351.06","0.2","31.16","6.3632"
"1351.38","0.2","32","6.3971"
"1351.69","0.2","32","6.4083"
"1352","0.2","32","6.3911"
"1352.31","0.2","32","6.3911"
"1352.63","0.2","32","6.3911"
"1352.94","0.2","32","6.3911"
"1353.25","0.2","32","6.3911"
"1353.56","0.2","31.17","6.3491"
"1353.88","0.2","31","6.3406"
"1354.19","0.2","31","6.3406"
"1354.5","0.2","31","6.3211"
"1354.81","0.21","30.2","6.2711"
"1355.13","0.21","30","6.2634"
"1355.44","0.21","30","6.2634"
"1355.75","0.21","30","6.2634"
"1356.06","0.21","30","6.4394"
"1356.38","0.22","30","6.5134"
"1356.69","0.22","30","6.577"
"1357","0.22","30","6.6863"
"1357.31","0.22","30","6.6863"
"1357.63","0.22","30","6.6863"
"1357.94","0.22","30","6.6863"
"1358.25","0.22","29.34","6.5203"
"1358.56","0.22","29","6.4363"
"1358.88","0.22","29","6.4363"
"1359.19","0.22","29","6.4363"
"1359.5","0.22","28.85","6.3983"
"1359.81","0.22","27.71","6.1143"
"1360.13","0.22","27","5.9363"
"1360.44","0.22","27","5.9363"
"1360.75","0.23","27","6.1041"
"1361.06","0.23","27","6.1399"
"1361.38","0.23","26.13","6.1197"
"1361.69","0.24","26","6.1168"
"1362","0.24","26","6.1168"
"1362.31","0.24","25.3","6.1005"
"1362.63","0.24","25","6.0847"
"1362.94","0.24","25","6.0551"
"1363.25","0.24","25","6.0551"
"1363.56","0.25","24.36","6.0292"
"1363.88","0.25","24","6.0147"
"1364.19","0.25","24","6.0147"
"1364.5","0.25","24","6.0147"
"1364.81","0.26","23.01","5.9374"
"1365.13","0.26","23","5.9316"
"1365.44","0.26","22.22","5.7356"
"1365.75","0.26","21.08","5.4516"
"1366.06","0.26","21","5.4316"
"1366.38","0.26","21","5.5034"
"1366.69","0.27","21","5.5787"
"1367","0.27","21","5.5787"
"1367.31","0.27","21","5.5787"
"1367.63","0.27","21","5.5787"
"1367.94","0.28","20.12","5.5584"
"1368.25","0.28","19.98","5.5522"
"1368.56","0.29","19","5.499"
"1368.88","0.3","19","5.661"
"1369.19","0.3","18.6","5.5918"
"1369.5","0.31","17.62","5.423"
"1369.81","0.32","16.17","5.1071"
"1370.13","0.32","16","5.0705"
"1370.44","0.32","16","5.0882"
"1370.75","0.32","16","5.0882"
"1371.06","0.32","15.39","4.9362"
"1371.38","0.33","14.48","4.7082"
"1371.69","0.33","14","4.5882"
"1372","0.33","14","4.5882"
"1372.31","0.33","14","4.5882"
"1372.63","0.33","14","4.5882"
"1372.94","0.33","14","4.5882"
"1373.25","0.33","14","4.5882"
"1373.56","0.33","14","4.5882"
"1373.88","0.33","14","4.573"
"1374.19","0.33","14","4.5634"
"1374.5","0.33","13.27","4.4375"
"1374.81","0.34","13","4.4393"
"1375.13","0.33","13","4.252"
"1375.44","0.33","13","4.252"
"1375.75","0.33","13","4.2786"
"1376.06","0.34","13","4.3967"
"1376.38","0.34","13","4.3967"
"1376.69","0.34","13","4.3967"
"1377","0.33","13","4.25"
"1377.31","0.29","13.99","4.0891"
"1377.63","0.29","14.01","4.0897"
"1377.94","0.27","15.21","4.1586"
"1378.25","0.27","16","4.2752"
"1378.56","0.27","16","4.2752"
"1378.88","0.27","16","4.2752"
"1379.19","0.27","16","4.2752"
"1379.5","0.27","16","4.2752"
"1379.81","0.27","16","4.2752"
"1380.13","0.27","16","4.2752"
"1380.44","0.27","16","4.2578"
"1380.75","0.27","16","4.2521"
"1381.06","0.27","16","4.2521"
"1381.38","0.26","16.65","4.3641"
"1381.69","0.26","17","4.425"
"1382","0.26","17","4.425"
"1382.31","0.26","17","4.425"
"1382.63","0.27","16.61","4.4159"
"1382.94","0.28","16","4.4019"
"1383.25","0.28","16","4.4019"
"1383.56","0.28","16","4.4019"
"1383.88","0.28","16","4.4019"
"1384.19","0.28","16","4.4019"
"1384.5","0.28","16","4.4019"
"1384.81","0.29","15.23","4.3709"
"1385.13","0.29","15","4.3615"
"1385.44","0.29","15","4.3615"
"1385.75","0.29","15","4.3615"
"1386.06","0.28","15","4.2735"
"1386.38","0.27","15","4.1115"
"1386.69","0.28","15","4.2035"
"1387","0.3","14.97","4.5463"
"1387.31","0.3","15.74","4.7708"
"1387.63","0.3","16","4.8368"
"1387.94","0.3","16","4.8368"
"1388.25","0.3","16","4.8368"
"1388.56","0.3","16","4.8368"
"1388.88","0.29","16.17","4.748"
