,end_timestamp,duration,function_id,arrival_timestamp,pesNumber,memory,mips
13407,1117158.4856390953,67.166,955717885,1092.31,2,512,402996.0
13408,1117207.0474898815,115.58,276124689,1092.46,2,512,693480.0
13409,1117207.0282239914,115.546,407002112,1092.47,2,512,693276.0
13410,1117179.2075920105,87.655,407002112,1092.54,2,512,525930.0
13411,1117179.2075920105,87.655,276124689,1092.54,2,512,525930.0
13412,1117092.633063078,0.835,984210923,1092.79,2,512,5010.0
13413,1117092.633063078,0.835,955717885,1092.79,2,512,5010.0
13414,1117102.324158907,10.068,302886783,1093.24,1,256,30204.0
13415,1117099.2602629662,6.8,984210923,1093.45,2,512,40800.0
13416,1117099.2602629662,6.8,955717885,1093.45,2,512,40800.0
13417,1117167.9934470654,75.503,407002112,1093.48,2,512,453018.0
13418,1117167.9934470654,75.503,276124689,1093.48,2,512,453018.0
13419,1117099.8216209412,7.079,955717885,1093.73,2,512,42474.0
13420,1117099.8216209412,7.063,984210923,1093.75,2,512,42378.0
13421,1117095.6707630155,2.802,955717885,1093.86,2,512,16812.0
13422,1117095.6551320553,2.786,984210923,1093.86,2,512,16716.0
13423,1117184.7560770512,91.88,407002112,1093.86,2,512,551280.0
13424,1117184.7560770512,91.88,276124689,1093.86,2,512,551280.0
13425,1117140.1127619743,46.664,955717885,1094.44,2,512,279984.0
13426,1117140.0934450626,46.628,984210923,1094.45,2,512,279768.0
13427,1117144.8428149223,50.949,407002112,1094.88,2,512,305694.0
13428,1117144.8428149223,50.949,276124689,1094.88,2,512,305694.0
13429,1117107.950756073,14.003,276124689,1094.94,2,512,84018.0
13430,1117107.9351580143,13.97,407002112,1094.95,2,512,83820.0
13431,1117227.8355009556,133.686,407002112,1095.14,2,512,802116.0
13432,1117227.8355009556,133.686,276124689,1095.14,2,512,802116.0
13433,1117101.1748290062,6.457,984210923,1095.71,2,512,38742.0
13434,1117101.1748290062,6.457,955717885,1095.71,2,512,38742.0
13435,1117188.2909879684,93.081,984210923,1096.2,2,512,558486.0
13436,1117188.2909879684,93.081,955717885,1096.2,2,512,558486.0
13437,1117154.4774689674,59.267,955717885,1096.2,2,512,355602.0
13438,1117137.430423021,42.215,276124689,1096.2,2,512,253290.00000000003
13439,1117137.4148740768,42.199,407002112,1096.2,2,512,253194.0
13440,1117154.4774689674,59.252,984210923,1096.21,2,512,355512.0
13441,1117149.1878290176,53.719,984210923,1096.46,2,512,322314.0
13442,1117149.1878290176,53.719,955717885,1096.46,2,512,322314.0
13443,1117287.466078043,191.859,984210923,1096.59,2,512,1151154.0
13444,1117287.478024006,191.87,955717885,1096.6,2,512,1151220.0
13445,1117125.8922579288,30.115,955717885,1096.77,2,512,180690.0
13446,1117125.8753819466,30.098,984210923,1096.77,2,512,180588.0
13447,1117138.048021078,42.252,984210923,1096.78,2,512,253512.00000000003
13448,1117138.048021078,42.252,955717885,1096.78,2,512,253512.00000000003
13449,1117102.9289300442,7.015,955717885,1096.9,2,512,42090.0
13450,1117102.916729927,7.002,984210923,1096.9,2,512,42012.0
13451,1117229.2510859966,133.297,407002112,1096.94,2,512,799782.0
13452,1117229.2647960186,133.31,276124689,1096.94,2,512,799860.0
13453,1117136.537395954,40.236,362879912,1097.29,2,512,241415.99999999997
13454,1117136.537395954,40.236,955717885,1097.29,2,512,241415.99999999997
13455,1117104.642959118,7.653,955717885,1097.98,2,512,45918.0
13456,1117104.642959118,7.62,984210923,1098.01,2,512,45720.0
13457,1117151.8702600002,54.62,984210923,1098.24,2,512,327720.0
13458,1117151.8875050545,54.637,955717885,1098.24,2,512,327822.0
13459,1117155.2575409412,57.942,276124689,1098.3,2,512,347652.0
13460,1117155.2575409412,57.926,407002112,1098.32,2,512,347556.0
13461,1117100.2760529518,2.457,955717885,1098.81,2,512,14742.0
13462,1117100.260426998,2.426,984210923,1098.82,2,512,14556.000000000002
13463,1117102.8147850037,4.794,984210923,1099.01,2,512,28763.999999999996
13464,1117102.8147850037,4.794,955717885,1099.01,2,512,28763.999999999996
13465,1117166.7583670616,68.652,984210923,1099.09,2,512,411912.0
13466,1117166.7583670616,68.652,955717885,1099.09,2,512,411912.0
13467,1117210.7669990065,112.548,407002112,1099.21,2,512,675288.0
13468,1117221.0204479694,122.801,407002112,1099.21,2,512,736806.0
13469,1117146.682733059,48.277,955717885,1099.39,2,512,289662.0
13470,1117146.682733059,48.261,984210923,1099.41,2,512,289566.0
13471,1117164.4054980278,65.846,407002112,1099.55,2,512,395076.0
13472,1117164.4054980278,65.846,276124689,1099.55,2,512,395076.0
13473,1117135.7566258907,36.945,407002112,1099.8,2,512,221670.0
13474,1117135.7709450722,36.959,276124689,1099.8,2,512,221754.00000000003
13475,1117120.8907010555,21.857,984210923,1100.02,2,512,131142.0
13476,1117120.8907010555,21.857,955717885,1100.02,2,512,131142.0
13477,1117192.658427,93.591,276124689,1100.06,2,512,561546.0
13478,1117192.640476942,93.573,407002112,1100.06,2,512,561438.0
13479,1117152.6871299744,53.613,984210923,1100.06,2,512,321678.0
13480,1117152.6871299744,53.613,955717885,1100.06,2,512,321678.0
13481,1117112.7612669468,13.18,407002112,1100.57,2,512,79080.0
13482,1117112.7774391174,13.196,276124689,1100.57,2,512,79176.0
13483,1117160.4144439695,60.685,984210923,1100.72,2,512,364110.0
13484,1117160.4300699234,60.7,955717885,1100.72,2,512,364200.0
13485,1117154.305588007,54.529,955717885,1100.76,2,512,327174.0
13486,1117154.2899649143,54.498,984210923,1100.78,2,512,326988.0
13487,1117142.4796409607,42.287,984210923,1101.18,2,512,253722.0
13488,1117142.4984760284,42.305,955717885,1101.18,2,512,253830.0
13489,1117208.033912897,107.836,955717885,1101.19,2,512,647016.0
13490,1117207.9245278835,107.726,984210923,1101.19,2,512,646356.0
13491,1117127.7192690372,27.5,984210923,1101.21,2,512,165000.0
13492,1117127.7192690372,27.5,955717885,1101.21,2,512,165000.0
13493,1117228.220817089,127.448,407002112,1101.76,2,512,764688.0
13494,1117228.220817089,127.448,276124689,1101.76,2,512,764688.0
13495,1117138.739835024,37.938,276124689,1101.79,2,512,227628.0
13496,1117138.739835024,37.925,407002112,1101.8,2,512,227549.99999999997
13497,1117125.2118198872,24.156,407002112,1102.04,2,512,144936.0
13498,1117125.2118198872,24.156,276124689,1102.04,2,512,144936.0
13499,1117132.843159914,31.52,984210923,1102.31,2,512,189120.0
13500,1117132.843159914,31.52,955717885,1102.31,2,512,189120.0
13501,1117220.3580110073,118.98,955717885,1102.37,2,512,713880.0
13502,1117102.6515860558,1.273,984210923,1102.37,2,512,7637.999999999999
13503,1117102.6515860558,1.273,955717885,1102.37,2,512,7637.999999999999
13504,1117220.3423841,118.945,984210923,1102.39,2,512,713670.0
13505,1117113.451925993,11.931,955717885,1102.51,2,512,71586.0
13506,1117113.4363059998,11.915,984210923,1102.51,2,512,71490.0
13507,1117138.649185896,37.068,984210923,1102.57,2,512,222408.0
13508,1117138.649185896,37.068,955717885,1102.57,2,512,222408.0
13509,1117152.214293003,50.605,955717885,1102.6,2,512,303630.0
13510,1117152.1954751017,50.586,984210923,1102.6,2,512,303516.0
13511,1117107.239278078,5.577,955717885,1102.65,2,512,33462.0
13512,1117252.1863598824,150.519,984210923,1102.66,2,512,903114.0
13513,1117252.1863598824,150.519,955717885,1102.66,2,512,903114.0
13514,1117107.239278078,5.561,984210923,1102.67,2,512,33366.0
13515,1117212.7216250896,110.828,604379978,1102.88,2,512,664968.0
13516,1117212.7216250896,110.828,276124689,1102.88,2,512,664968.0
13517,1117285.7787349224,183.872,955717885,1102.89,2,512,1103232.0
13518,1117285.7630820274,183.856,984210923,1102.89,2,512,1103136.0
13519,1117292.5925529003,190.237,276124689,1103.34,2,512,1141422.0
13520,1117292.5768940449,190.221,407002112,1103.34,2,512,1141326.0
13521,1117151.2711360457,48.692,955717885,1103.57,2,512,292152.0
13522,1117151.2554330826,48.676,984210923,1103.57,2,512,292056.0
13523,1117124.368021965,21.767,276124689,1103.59,2,512,130602.0
13524,1117124.368021965,21.751,407002112,1103.6,2,512,130506.00000000001
13525,1117153.6230831146,50.964,984210923,1103.65,2,512,305784.0
13526,1117153.6230831146,50.964,955717885,1103.65,2,512,305784.0
13527,1117113.4920270443,10.608,984210923,1103.87,2,512,63648.0
13528,1117113.5076510906,10.623,955717885,1103.87,2,512,63737.99999999999
13529,1117137.6630160809,34.409,955717885,1104.24,2,512,206454.0
13530,1117137.6630160809,34.393,984210923,1104.26,2,512,206358.0
13531,1117162.5889089108,59.122,955717885,1104.45,2,512,354732.0
13532,1117162.5732820034,59.106,984210923,1104.46,2,512,354636.0
13533,1117109.751362085,5.683,276124689,1105.06,2,512,34098.0
13534,1117109.751362085,5.65,407002112,1105.09,2,512,33900.0
13535,1117127.7192690372,23.593,984210923,1105.11,2,512,141558.0
13536,1117127.7192690372,23.593,955717885,1105.11,2,512,141558.0
13537,1117187.0724740028,82.559,276124689,1105.5,2,512,495354.0
13538,1117187.0724740028,82.543,604379978,1105.52,2,512,495258.00000000006
13539,1117238.957670927,133.959,407002112,1105.99,2,512,803754.0
13540,1117238.957670927,133.959,276124689,1105.99,2,512,803754.0
13541,1117124.620784998,19.458,955717885,1106.15,2,512,116747.99999999999
13542,1117124.604245901,19.441,984210923,1106.15,2,512,116646.0
13543,1117112.4362680912,7.27,984210923,1106.15,2,512,43620.0
13544,1117112.4362680912,7.27,955717885,1106.15,2,512,43620.0
13545,1117222.2967340946,117.128,984210923,1106.16,2,512,702768.0
13546,1117222.3147780895,117.146,955717885,1106.16,2,512,702876.0
13547,1117124.608299017,19.428,955717885,1106.17,2,512,116568.0
13548,1117148.4686279297,43.288,984210923,1106.17,2,512,259727.99999999997
13549,1117124.591737032,19.411,984210923,1106.17,2,512,116466.00000000001
13550,1117148.4872260094,43.306,955717885,1106.17,2,512,259835.99999999997
13551,1117139.6148779392,34.429,407002112,1106.17,2,512,206574.0
13552,1117139.6148779392,34.429,276124689,1106.17,2,512,206574.0
13553,1117141.1761939526,35.959,407002112,1106.2,2,512,215754.00000000003
13554,1117141.2074360847,35.99,276124689,1106.21,2,512,215940.0
13555,1117178.3587958813,73.138,276124689,1106.21,2,512,438828.00000000006
13556,1117178.3439400196,73.123,407002112,1106.21,2,512,438738.0
13557,1117267.992851019,162.77,407002112,1106.21,2,512,976620.0000000001
13558,1117268.009337902,162.786,276124689,1106.21,2,512,976716.0
13559,1117142.3360700607,37.002,984210923,1106.32,2,512,222012.00000000003
13560,1117142.3360700607,37.002,955717885,1106.32,2,512,222012.00000000003
13561,1117119.10947299,13.694,955717885,1106.4,2,512,82164.0
13562,1117119.0938539505,13.678,984210923,1106.4,2,512,82068.0
13563,1117210.7294991016,105.301,984210923,1106.42,2,512,631806.0
13564,1117210.7294991016,105.301,955717885,1106.42,2,512,631806.0
13565,1117187.0291190147,81.583,955717885,1106.43,2,512,489498.0
13566,1117187.0134599209,81.567,984210923,1106.43,2,512,489401.99999999994
13567,1117226.5598549845,120.857,276124689,1106.69,2,512,725142.0
13568,1117226.5598549845,120.84,407002112,1106.71,2,512,725040.0
13569,1117173.1269249916,67.407,407002112,1106.71,2,512,404442.0
13570,1117173.1460409164,67.426,276124689,1106.71,2,512,404556.0
13571,1117130.667262077,24.799,984210923,1106.86,2,512,148794.0
13572,1117130.667262077,24.799,955717885,1106.86,2,512,148794.0
13573,1117110.784571886,4.531,302886783,1107.24,1,256,13592.999999999998
13574,1117119.1398439407,12.642,984210923,1107.49,2,512,75852.0
13575,1117119.1398439407,12.642,955717885,1107.49,2,512,75852.0
13576,1117110.1317079067,3.511,984210923,1107.61,2,512,21066.0
13577,1117110.1470870972,3.526,955717885,1107.61,2,512,21156.0
13578,1117159.1653649807,51.693,955717885,1108.46,2,512,310158.0
13579,1117159.1497399807,51.677,984210923,1108.46,2,512,310062.0
13580,1117109.443929911,1.72,984210923,1108.71,2,512,10320.0
13581,1117109.443929911,1.72,955717885,1108.71,2,512,10320.0
13582,1117114.8010120392,6.655,984210923,1109.13,2,512,39930.0
13583,1117114.8010120392,6.655,955717885,1109.13,2,512,39930.0
13584,1117142.2116510868,33.915,407002112,1109.28,2,512,203490.0
13585,1117142.229995966,33.933,276124689,1109.28,2,512,203598.0
13586,1117152.0912270546,42.631,984210923,1110.45,2,512,255786.0
13587,1117152.0912270546,42.631,955717885,1110.45,2,512,255786.0
13588,1117116.5311419964,6.125,276124689,1111.39,2,512,36750.0
13589,1117116.5311419964,6.11,407002112,1111.41,2,512,36660.0
13590,1117203.9755830765,92.879,984210923,1112.08,2,512,557274.0
13591,1117203.9937520027,92.897,955717885,1112.08,2,512,557382.0
13592,1117124.869863987,12.969,984210923,1112.89,2,512,77814.0
13593,1117124.869863987,12.969,955717885,1112.89,2,512,77814.0
13594,1117117.1955211165,5.248,984210923,1112.94,2,512,31488.0
13595,1117117.1955211165,5.248,955717885,1112.94,2,512,31488.0
13596,1117117.2738609314,5.103,984210923,1113.16,2,512,30618.0
13597,1117117.2738609314,5.103,955717885,1113.16,2,512,30618.0
13598,1117119.9832599163,7.738,984210923,1113.23,2,512,46428.0
13599,1117119.9832599163,7.738,955717885,1113.23,2,512,46428.0
13600,1117115.124327898,2.671,955717885,1113.44,2,512,16025.999999999998
13601,1117115.124327898,2.656,984210923,1113.46,2,512,15936.0
13602,1117113.6522870064,1.096,955717885,1113.54,2,512,6576.000000000001
13603,1117113.6522870064,1.08,984210923,1113.56,2,512,6480.0
13604,1117207.2928159237,94.515,984210923,1113.77,2,512,567090.0
13605,1117207.2928159237,94.515,955717885,1113.77,2,512,567090.0
13606,1117168.4459879398,55.651,955717885,1113.78,2,512,333906.0
13607,1117168.4459879398,55.636,984210923,1113.8,2,512,333816.0
13608,1117127.644448042,14.753,407002112,1113.88,2,512,88518.0
13609,1117127.6600720882,14.768,276124689,1113.88,2,512,88608.0
13610,1117128.5653629303,15.393,407002112,1114.16,2,512,92358.0
13611,1117128.5653629303,15.393,276124689,1114.16,2,512,92358.0
13612,1117183.0754139423,69.833,407002112,1114.23,2,512,418998.0
13613,1117183.0754139423,69.833,276124689,1114.23,2,512,418998.0
13614,1117198.4008550644,84.822,407002112,1114.57,2,512,508932.0
13615,1117198.4008550644,84.822,276124689,1114.57,2,512,508932.0
13616,1117114.5078508854,0.793,955717885,1114.7,2,512,4758.0
13617,1117114.5078508854,0.774,984210923,1114.72,2,512,4644.0
13618,1117131.6309919355,17.866,955717885,1114.75,2,512,107196.0
13619,1117131.6153678894,17.85,984210923,1114.75,2,512,107100.00000000001
13620,1117148.7593660357,34.422,984210923,1115.33,2,512,206531.99999999997
13621,1117148.7737910748,34.436,955717885,1115.33,2,512,206616.0
13622,1117188.050390005,73.588,955717885,1115.45,2,512,441527.99999999994
13623,1117188.050390005,73.572,984210923,1115.47,2,512,441432.0
13624,1117143.7085149288,29.16,407002112,1115.54,2,512,174960.0
13625,1117143.7085149288,29.16,276124689,1115.54,2,512,174960.0
13626,1117115.3674468994,0.765,984210923,1115.59,2,512,4590.0
13627,1117115.3674468994,0.765,955717885,1115.59,2,512,4590.0
13628,1117131.6309919355,17.022,955717885,1115.6,2,512,102131.99999999999
13629,1117131.6309919355,17.007,984210923,1115.61,2,512,102042.00000000001
13630,1117165.4862909317,50.813,407002112,1115.66,2,512,304878.0
13631,1117165.4862909317,50.813,276124689,1115.66,2,512,304878.0
13632,1117169.919137001,55.245,955717885,1115.66,2,512,331470.0
13633,1117169.904442072,55.23,984210923,1115.66,2,512,331380.0
13634,1117115.3067560196,0.586,362879912,1115.71,2,512,3516.0
13635,1117115.3067560196,0.586,955717885,1115.71,2,512,3516.0
13636,1117115.0411000252,0.0,593515705,1116.03,1,256,0.0
13637,1117115.0411000252,0.0,955717885,1116.03,2,512,0.0
13638,1117153.2558159828,38.2,407002112,1116.04,2,512,229200.00000000003
13639,1117153.2558159828,38.2,276124689,1116.04,2,512,229200.00000000003
13640,1117122.1957540512,7.069,984210923,1116.11,2,512,42414.0
13641,1117122.1957540512,7.069,955717885,1116.11,2,512,42414.0
13642,1117209.5448219776,94.389,955717885,1116.14,2,512,566334.0
13643,1117209.5135669708,94.357,984210923,1116.14,2,512,566142.0
13644,1117209.5448219776,94.357,984210923,1116.18,2,512,566142.0
13645,1117209.5448219776,94.357,955717885,1116.18,2,512,566142.0
13646,1117124.4856619835,9.272,984210923,1116.2,2,512,55632.0
13647,1117124.4856619835,9.272,955717885,1116.2,2,512,55632.0
13648,1117123.1280350685,7.804,984210923,1116.31,2,512,46824.0
13649,1117123.1280350685,7.804,955717885,1116.31,2,512,46824.0
13650,1117139.2248289585,23.554,276124689,1116.66,2,512,141324.0
13651,1117139.1304779053,23.444,407002112,1116.67,2,512,140664.0
13652,1117155.0012350082,39.308,984210923,1116.68,2,512,235848.0
13653,1117155.0012350082,39.308,955717885,1116.68,2,512,235848.0
13654,1117141.0981769562,25.268,955717885,1116.82,2,512,151608.0
13655,1117141.085251093,25.255,984210923,1116.82,2,512,151530.0
13656,1117127.5057809353,11.663,407002112,1116.83,2,512,69978.0
13657,1117127.5057809353,11.663,276124689,1116.83,2,512,69978.0
13658,1117116.1885819435,0.328,955717885,1116.85,2,512,1968.0
13659,1117116.1885819435,0.312,362879912,1116.86,2,512,1872.0
13660,1117125.5789120195,9.571,955717885,1117.0,2,512,57426.0
13661,1117125.5789120195,9.555,984210923,1117.01,2,512,57330.0
13662,1117167.1321370602,50.992,407002112,1117.13,2,512,305952.0
13663,1117167.1321370602,50.992,276124689,1117.13,2,512,305952.0
13664,1117132.0969080925,15.874,984210923,1117.21,2,512,95244.0
13665,1117132.0969080925,15.874,955717885,1117.21,2,512,95244.0
13666,1117185.8495690825,69.114,407002112,1117.72,2,512,414684.0
13667,1117185.8495690825,69.114,276124689,1117.72,2,512,414684.0
13668,1117118.7733409405,1.839,984210923,1117.92,2,512,11034.0
13669,1117118.7733409405,1.839,955717885,1117.92,2,512,11034.0
13670,1117138.4235420227,21.434,955717885,1117.98,2,512,128604.0
13671,1117138.407942057,21.418,984210923,1117.98,2,512,128508.0
13672,1117122.546175003,5.39,984210923,1118.14,2,512,32339.999999999996
13673,1117122.546175003,5.39,955717885,1118.14,2,512,32339.999999999996
13674,1117124.3698489666,7.08,984210923,1118.28,2,512,42480.0
13675,1117124.3698489666,7.08,955717885,1118.28,2,512,42480.0
13676,1117216.4707479477,98.712,276124689,1118.75,2,512,592272.0
13677,1117216.4707479477,98.68,407002112,1118.78,2,512,592080.0
13678,1117154.813740015,36.709,984210923,1119.09,2,512,220254.00000000003
13679,1117154.813740015,36.709,955717885,1119.09,2,512,220254.00000000003
13680,1117231.6393930912,113.532,955717885,1119.1,2,512,681192.0
13681,1117231.6240489483,113.498,984210923,1119.11,2,512,680988.0
13682,1117188.4784469604,69.675,276124689,1119.79,2,512,418050.0
13683,1117188.4450490477,69.641,407002112,1119.79,2,512,417846.00000000006
13684,1117152.1046469212,33.175,984210923,1119.92,2,512,199049.99999999997
13685,1117152.138288021,33.208,955717885,1119.92,2,512,199248.0
13686,1117131.2464270592,12.263,955717885,1119.97,2,512,73578.0
13687,1117131.2308011055,12.247,984210923,1119.97,2,512,73482.0
13688,1117148.7894120216,29.67,955717885,1120.11,2,512,178020.0
13689,1117148.7737910748,29.654,984210923,1120.11,2,512,177924.0
13690,1117259.7163939476,140.354,984210923,1120.35,2,512,842124.0000000001
13691,1117259.7163939476,140.354,955717885,1120.35,2,512,842124.0000000001
13692,1117138.632347107,19.193,955717885,1120.43,2,512,115158.00000000001
13693,1117158.5407509804,39.088,984210923,1120.44,2,512,234528.0
13694,1117158.5407509804,39.088,955717885,1120.44,2,512,234528.0
13695,1117138.632347107,19.177,984210923,1120.44,2,512,115062.0
13696,1117141.419166088,21.958,955717885,1120.45,2,512,131748.0
13697,1117141.4029929638,21.941,984210923,1120.45,2,512,131646.0
13698,1117151.8986849785,32.373,955717885,1120.51,2,512,194237.99999999997
13699,1117151.8830618858,32.357,984210923,1120.51,2,512,194142.0
13700,1117195.6338601112,76.062,984210923,1120.56,2,512,456372.0
13701,1117195.6338601112,76.062,955717885,1120.56,2,512,456372.0
13702,1117131.8617050648,12.225,984210923,1120.62,2,512,73350.0
13703,1117131.8617050648,12.225,955717885,1120.62,2,512,73350.0
13704,1117193.6317629814,73.682,276124689,1120.94,2,512,442092.0
13705,1117193.6142759323,73.646,407002112,1120.96,2,512,441876.0
13706,1117175.1431469915,55.036,984210923,1121.09,2,512,330216.0
13707,1117175.1606750488,55.053,955717885,1121.1,2,512,330318.0
13708,1117187.9370150566,67.758,407002112,1121.17,2,512,406548.0
13709,1117187.9370150566,67.758,276124689,1121.17,2,512,406548.0
13710,1117155.6378378868,35.12,955717885,1121.51,2,512,210719.99999999997
13711,1117155.6257600784,35.092,984210923,1121.52,2,512,210552.0
13712,1117128.6869130137,7.841,984210923,1121.83,2,512,47046.0
13713,1117128.6869130137,7.841,955717885,1121.83,2,512,47046.0
13714,1117122.406166077,1.022,984210923,1122.37,2,512,6132.0
13715,1117122.406166077,1.022,955717885,1122.37,2,512,6132.0
13716,1117154.6617279053,32.914,955717885,1122.74,2,512,197484.0
13717,1117154.6617279053,32.898,984210923,1122.75,2,512,197388.00000000003
13718,1117153.1993319988,31.38,276124689,1122.81,2,512,188280.0
13719,1117153.1993319988,31.364,407002112,1122.82,2,512,188184.0
13720,1117146.1924331188,24.291,955717885,1122.89,2,512,145746.0
13721,1117146.177881956,24.276,984210923,1122.89,2,512,145656.0
13722,1117128.4215109348,6.422,984210923,1122.99,2,512,38532.0
13723,1117128.4215109348,6.422,955717885,1122.99,2,512,38532.0
13724,1117294.6583509443,172.546,407002112,1123.1,2,512,1035276.0
13725,1117294.6706950665,172.558,276124689,1123.1,2,512,1035348.0
13726,1117123.9089820385,1.736,276124689,1123.16,2,512,10416.0
13727,1117123.9089820385,1.72,407002112,1123.18,2,512,10320.0
13728,1117140.496078968,18.178,955717885,1123.31,2,512,109068.0
13729,1117140.4804520607,18.162,984210923,1123.31,2,512,108972.0
13730,1117186.6557030678,63.867,407002112,1123.78,2,512,383202.0
13731,1117186.6557030678,63.867,276124689,1123.78,2,512,383202.0
13732,1117292.5768940449,169.766,407002112,1123.8,2,512,1018596.0
13733,1117292.5768940449,169.766,276124689,1123.8,2,512,1018596.0
13734,1117158.672509909,35.745,955717885,1123.92,2,512,214469.99999999997
13735,1117158.655358076,35.727,984210923,1123.92,2,512,214361.99999999997
13736,1117175.9239799976,52.759,407002112,1124.15,2,512,316554.0
13737,1117175.9239799976,52.759,276124689,1124.15,2,512,316554.0
13738,1117133.1442399025,9.905,984210923,1124.23,2,512,59429.99999999999
13739,1117133.1442399025,9.905,955717885,1124.23,2,512,59429.99999999999
13740,1117124.3617799282,0.912,302886783,1124.44,1,256,2736.0
13741,1117156.1965060234,32.725,955717885,1124.46,2,512,196350.0
13742,1117156.1807420254,32.709,984210923,1124.46,2,512,196254.00000000003
13743,1117128.6869130137,4.986,984210923,1124.69,2,512,29916.0
13744,1117128.6869130137,4.986,955717885,1124.69,2,512,29916.0
13745,1117139.676568985,15.865,955717885,1124.8,2,512,95190.0
13746,1117139.676568985,15.849,984210923,1124.82,2,512,95094.0
13747,1117193.2624669075,68.891,955717885,1125.36,2,512,413346.00000000006
13748,1117193.2468430996,68.875,984210923,1125.36,2,512,413250.0
13749,1117160.9260799885,36.548,407002112,1125.37,2,512,219288.0
13750,1117160.9260799885,36.548,276124689,1125.37,2,512,219288.0
13751,1117203.7347459793,79.161,984210923,1125.56,2,512,474966.0
13752,1117203.7847869396,79.211,955717885,1125.56,2,512,475266.0
13753,1117187.7793428898,63.117,984210923,1125.65,2,512,378702.0
13754,1117187.7793428898,63.117,955717885,1125.65,2,512,378702.0
13755,1117165.807209015,40.999,984210923,1125.8,2,512,245994.0
13756,1117165.807209015,40.999,955717885,1125.8,2,512,245994.0
13757,1117152.513151884,27.358,984210923,1126.14,2,512,164148.0
13758,1117152.513151884,27.358,955717885,1126.14,2,512,164148.0
13759,1117166.114387989,40.35,984210923,1126.75,2,512,242100.0
13760,1117166.114387989,40.35,955717885,1126.75,2,512,242100.0
13761,1117155.641844988,29.216,955717885,1127.41,2,512,175296.0
13762,1117155.628473997,29.202,984210923,1127.41,2,512,175212.0
13763,1117179.5220799446,52.115,407002112,1128.39,2,512,312690.0
13764,1117179.535734892,52.128,276124689,1128.4,2,512,312768.0
13765,1117136.2810161114,8.72,362879912,1128.55,2,512,52320.00000000001
13766,1117136.2810161114,8.72,955717885,1128.55,2,512,52320.00000000001
13767,1117129.4627010822,1.759,362879912,1128.69,2,512,10554.0
13768,1117129.4627010822,1.759,955717885,1128.69,2,512,10554.0
13769,1117167.432224989,39.62,276124689,1128.8,2,512,237719.99999999997
13770,1117167.4164259434,39.588,407002112,1128.82,2,512,237528.0
13771,1117140.9449219704,13.112,407002112,1128.82,2,512,78672.0
13772,1117140.9449219704,13.112,276124689,1128.82,2,512,78672.0
13773,1117208.0446829796,80.201,955717885,1128.83,2,512,481205.99999999994
13774,1117208.0279369354,80.184,984210923,1128.83,2,512,481104.0
13775,1117155.067364931,27.13,984210923,1128.93,2,512,162780.0
13776,1117155.067364931,27.13,955717885,1128.93,2,512,162780.0
13777,1117185.299715042,57.23,276124689,1129.06,2,512,343380.0
13778,1117185.2832260132,57.213,407002112,1129.06,2,512,343278.0
13779,1117194.507066965,66.017,276124689,1129.48,2,512,396102.0
13780,1117194.4914360046,66.001,407002112,1129.48,2,512,396006.0
13781,1117128.7424368858,0.125,407002112,1129.61,2,512,750.0
13782,1117128.7424368858,0.125,276124689,1129.61,2,512,750.0
13783,1117146.4268140793,17.558,984210923,1129.86,2,512,105348.0
13784,1117146.442440033,17.573,955717885,1129.86,2,512,105438.0
13785,1117194.0553860664,65.007,407002112,1130.04,2,512,390042.00000000006
13786,1117194.0675840378,65.019,276124689,1130.04,2,512,390114.00000000006
13787,1117140.0264849665,10.951,276124689,1130.06,2,512,65706.0
13788,1117140.0111980438,10.935,407002112,1130.06,2,512,65610.0
13789,1117151.47418499,22.054,984210923,1130.41,2,512,132324.0
13790,1117151.47418499,22.054,955717885,1130.41,2,512,132324.0
13791,1117221.1706900597,90.796,955717885,1131.36,2,512,544776.0
13792,1117221.1550590992,90.78,984210923,1131.36,2,512,544680.0
13793,1117157.0160720348,26.348,955717885,1131.66,2,512,158088.0
13794,1117157.0004429815,26.332,984210923,1131.66,2,512,157992.0
13795,1117146.852294922,15.959,984210923,1131.88,2,512,95754.0
13796,1117146.852294922,15.959,955717885,1131.88,2,512,95754.0
13797,1117143.197926998,12.165,407002112,1132.02,2,512,72990.0
13798,1117143.197926998,12.165,276124689,1132.02,2,512,72990.0
13799,1117157.4951150415,26.461,984210923,1132.02,2,512,158766.0
13800,1117157.4951150415,26.461,955717885,1132.02,2,512,158766.0
13801,1117148.1463971138,17.056,984210923,1132.08,2,512,102336.0
13802,1117148.1620221138,17.071,955717885,1132.08,2,512,102426.00000000001
13803,1117292.795646906,161.57,276124689,1132.21,2,512,969420.0
13804,1117292.7817819118,161.556,407002112,1132.21,2,512,969336.0000000001
13805,1117209.7199840546,78.322,984210923,1132.39,2,512,469932.0
13806,1117209.7323269844,78.334,955717885,1132.39,2,512,470004.0
13807,1117170.8557639122,38.978,955717885,1132.87,2,512,233868.0
13808,1117170.7779710293,38.9,984210923,1132.87,2,512,233400.0
13809,1117221.3582708836,89.4,984210923,1132.95,2,512,536400.0
13810,1117221.3582708836,89.4,955717885,1132.95,2,512,536400.0
13811,1117186.4175961018,54.426,407002112,1132.98,2,512,326556.0
13812,1117186.4175961018,54.426,276124689,1132.98,2,512,326556.0
13813,1117173.364413023,41.203,984210923,1133.15,2,512,247218.00000000003
13814,1117173.364413023,41.203,955717885,1133.15,2,512,247218.00000000003
