"request ID","Function ID","STATUS","Container ID","Data center ID","Final VM ID","Execution Time","Start Time","Finish Time","Response Time","Vm List"
"5368","2","SUCCESS","11","3","1","4.6986064405813295","969.64","974.3386064405813","4.718606440581311","1"
"5369","2","SUCCESS","21","3","1","4.698527628136503","969.8","974.4985276281365","4.718527628136485","1"
"5366","5","SUCCESS","612","3","2","5.499696514763741","969.0799999999999","974.5796965147637","5.519696514763723","2"
"5344","4","SUCCESS","616","3","1","7.699230114869351","967.24","974.9392301148694","9.719230114869333","1"
"5373","2","SUCCESS","26","3","1","4.698536143198567","970.6899999999999","975.3885361431985","4.718536143198548","1"
"5374","2","SUCCESS","613","3","3","4.698554751714141","970.8299999999999","975.5285547517141","4.718554751714123","3"
"5381","1","SUCCESS","31","3","1","2.6946704541934423","972.9","975.5946704541934","2.714670454193424","1"
"5382","1","SUCCESS","66","3","1","2.694767304951938","972.98","975.674767304952","2.71476730495192","1"
"5372","3","SUCCESS","611","3","1","5.298238814477145","970.42","975.7182388144771","5.318238814477127","1"
"5363","2","SUCCESS","619","3","4","4.698563675677519","971.02","975.7185636756775","6.718563675677501","4"
"5365","2","SUCCESS","620","3","5","4.698899971501987","971.04","975.738899971502","6.718899971501969","5"
"5377","2","SUCCESS","41","3","1","4.699008264462805","971.06","975.7590082644628","4.719008264462786","1"
"5380","2","SUCCESS","6","3","1","4.698554352175734","971.6999999999999","976.3985543521757","4.718554352175715","1"
"5398","1","SUCCESS","76","3","1","2.6947933884296162","974.87","977.5647933884296","2.714793388429598","1"
"5375","2","SUCCESS","621","3","1","4.698512396694127","972.9","977.5985123966941","6.718512396694109","1"
"5378","2","SUCCESS","622","3","2","4.698512396694127","973.17","977.8685123966941","6.718512396694109","2"
"5383","2","SUCCESS","16","3","1","4.698503739088551","973.31","978.0085037390885","4.718503739088533","1"
"5384","2","SUCCESS","61","3","1","4.698504132231392","973.3109999999999","978.0095041322313","4.71950413223135","1"
"5385","2","SUCCESS","516","3","1","4.698512396694241","973.5","978.1985123966942","4.718512396694223","1"
"5379","2","SUCCESS","623","3","3","4.698509438717906","973.5799999999999","978.2785094387178","6.718509438717888","3"
"5387","2","SUCCESS","531","3","1","4.698504132231278","974.0609999999999","978.7595041322312","4.719504132231236","1"
"5388","2","SUCCESS","556","3","1","4.698512396694127","974.16","978.8585123966941","4.718512396694109","1"
"5391","2","SUCCESS","11","3","1","4.698512396694014","974.46","979.158512396694","4.7185123966939955","1"
"5394","2","SUCCESS","21","3","1","4.698512396694241","974.54","979.2385123966942","4.718512396694223","1"
"5386","3","SUCCESS","551","3","1","5.298061477829037","974.06","979.358061477829","5.318061477829019","1"
"5395","2","SUCCESS","601","3","1","4.698512075661483","974.76","979.4585120756615","4.718512075661465","1"
"5396","2","SUCCESS","606","3","1","4.698887924110068","974.81","979.50888792411","4.718887924110049","1"
"5389","3","SUCCESS","552","3","2","5.298110572812561","974.22","979.5181105728126","5.318110572812543","2"
"5397","2","SUCCESS","607","3","2","4.698606440581443","974.8299999999999","979.5286064405814","4.718606440581425","2"
"5399","2","SUCCESS","609","3","4","4.698565721822433","974.89","979.5885657218224","4.718565721822415","4"
"5392","3","SUCCESS","436","3","1","5.298084296793718","974.47","979.7680842967937","5.3180842967937","1"
"5400","2","SUCCESS","26","3","1","4.698505875712613","976.13","980.8285058757126","4.718505875712594","1"
"5401","2","SUCCESS","6","3","1","4.698497519934335","976.52","981.2184975199343","4.718497519934317","1"
"5406","1","SUCCESS","31","3","1","2.694461988565081","978.55","981.244461988565","2.7144619885650627","1"
"5402","2","SUCCESS","41","3","1","4.698595041322278","976.72","981.4185950413223","4.71859504132226","1"
"5403","2","SUCCESS","613","3","3","4.698759509226193","977.18","981.8787595092261","4.7187595092261745","3"
"5390","4","SUCCESS","501","3","1","7.699219707260568","974.25","981.9492197072606","7.7192197072605495","1"
"5404","2","SUCCESS","619","3","4","4.698585041920637","977.28","981.9785850419206","4.718585041920619","4"
"5393","4","SUCCESS","581","3","1","7.699218331470206","974.51","982.2092183314702","7.719218331470188","1"
"5405","2","SUCCESS","621","3","1","4.6989256198347675","977.8199999999999","982.5189256198347","4.718925619834749","1"
"5415","1","SUCCESS","66","3","1","2.6943540542669098","980.4","983.0943540542669","2.7143540542668916","1"
"5416","1","SUCCESS","76","3","1","2.6948760330578807","980.51","983.2048760330579","2.7148760330578625","1"
"5412","6","SUCCESS","624","3","4","1.899338023690234","981.43","983.3293380236902","3.9193380236902158","4"
"5408","2","SUCCESS","16","3","1","4.698924800549776","978.68","983.3789248005497","4.7189248005497575","1"
"5409","2","SUCCESS","61","3","1","4.699090909090842","978.89","983.5890909090908","4.7190909090908235","1"
"5410","2","SUCCESS","516","3","1","4.698536404390097","978.97","983.6685364043901","4.718536404390079","1"
"5411","2","SUCCESS","531","3","1","4.698595041322164","979.0","983.6985950413222","4.718595041322146","1"
"5417","1","SUCCESS","411","3","1","2.6964462809916085","981.06","983.7564462809916","2.7164462809915904","1"
"5407","3","SUCCESS","611","3","1","5.298113422627466","978.61","983.9081134226275","5.318113422627448","1"
"5419","1","SUCCESS","31","3","1","2.695386149900287","981.4399999999999","984.1353861499002","2.7153861499002687","1"
"5413","2","SUCCESS","11","3","1","4.6986064405813295","979.47","984.1686064405814","4.718606440581311","1"
"5414","2","SUCCESS","21","3","1","4.698595041322392","980.05","984.7485950413223","4.718595041322374","1"
"5422","1","SUCCESS","546","3","1","2.694545454545505","982.24","984.9345454545455","2.714545454545487","1"
"5430","1","SUCCESS","66","3","1","2.694628099173542","983.59","986.2846280991736","2.714628099173524","1"
"5431","1","SUCCESS","76","3","1","2.6943687660300384","983.72","986.4143687660301","2.71436876603002","1"
"5418","3","SUCCESS","436","3","1","5.29821031632946","981.26","986.5582103163295","5.318210316329441","1"
"5420","2","SUCCESS","6","3","1","4.698557993730333","982.15","986.8485579937303","4.718557993730315","1"
"5421","2","SUCCESS","26","3","1","4.698503847249754","982.18","986.8785038472497","4.718503847249735","1"
"5423","1","SUCCESS","625","3","5","2.6943716158448296","984.49","987.1843716158448","4.7143716158448115","5"
"5424","2","SUCCESS","41","3","1","4.69853519521223","982.84","987.5385351952123","4.718535195212212","1"
"5425","1","SUCCESS","626","3","1","2.694485608435457","985.03","987.7244856084354","4.714485608435439","1"
"5442","1","SUCCESS","31","3","1","2.694710743801693","985.17","987.8647107438017","2.7147107438016747","1"
"5428","2","SUCCESS","16","3","1","4.698512396694127","983.51","988.2085123966941","4.718512396694109","1"
"5429","2","SUCCESS","556","3","1","4.698503027964875","983.55","988.2485030279648","4.718503027964857","1"
"5426","3","SUCCESS","551","3","1","5.298110572812789","983.1999999999999","988.4981105728127","5.31811057281277","1"
"5427","3","SUCCESS","552","3","2","5.298064975776356","983.23","988.5280649757764","5.318064975776338","2"
"5432","2","SUCCESS","61","3","1","4.698503027964875","983.8299999999999","988.5285030279648","4.718503027964857","1"
"5443","1","SUCCESS","411","3","1","2.6956931106094544","985.87","988.5656931106095","2.715693110609436","1"
"5434","2","SUCCESS","516","3","1","4.698493186491305","984.0699999999999","988.7684931864912","4.718493186491287","1"
"5436","2","SUCCESS","11","3","1","4.69856084354501","984.47","989.168560843545","4.718560843544992","1"
"5448","1","SUCCESS","66","3","1","2.6944146480477684","986.591","989.2854146480478","2.7154146480477266","1"
"5438","2","SUCCESS","531","3","1","4.698677685950429","984.73","989.4286776859504","4.718677685950411","1"
"5439","2","SUCCESS","21","3","1","4.698595041322392","984.8","989.4985950413223","4.718595041322374","1"
"5449","1","SUCCESS","76","3","1","2.6951239669422193","986.8199999999999","989.5151239669422","2.715123966942201","1"
"5440","2","SUCCESS","601","3","1","4.698512396694127","985.14","989.8385123966941","4.718512396694109","1"
"5441","2","SUCCESS","606","3","1","4.698643488173161","985.16","989.8586434881731","4.718643488173143","1"
"5437","3","SUCCESS","611","3","1","5.298065488042653","984.64","989.9380654880426","5.318065488042635","1"
"5452","1","SUCCESS","546","3","1","2.6944884582501345","987.48","990.1744884582502","2.7144884582501163","1"
"5454","1","SUCCESS","625","3","5","2.6964462809917222","987.63","990.3264462809917","2.716446280991704","5"
"5444","2","SUCCESS","621","3","1","4.6985551439155415","986.06","990.7585551439155","4.718555143915523","1"
"5445","2","SUCCESS","607","3","2","4.698566543174593","986.12","990.8185665431746","4.718566543174575","2"
"5455","1","SUCCESS","31","3","1","2.6950954687944204","988.14","990.8350954687944","2.7150954687944022","1"
"5446","2","SUCCESS","622","3","2","4.6985638093173065","986.53","991.2285638093173","4.718563809317288","2"
"5447","2","SUCCESS","613","3","3","4.698556443572102","986.59","991.2885564435721","4.7185564435720835","3"
"5433","4","SUCCESS","501","3","1","7.6992181368101456","983.86","991.5592181368102","7.719218136810127","1"
"5435","4","SUCCESS","581","3","1","7.699209437480704","984.1899999999999","991.8892094374806","7.719209437480686","1"
"5461","1","SUCCESS","66","3","1","2.694911916819592","989.31","992.0049119168195","2.714911916819574","1"
"5451","2","SUCCESS","6","3","1","4.698595041322392","987.3199999999999","992.0185950413223","4.718595041322374","1"
"5463","1","SUCCESS","76","3","1","2.6946280991736558","989.6999999999999","992.3946280991736","2.7146280991736376","1"
"5457","2","SUCCESS","16","3","1","4.698933884297617","988.31","993.0089338842976","4.7189338842975985","1"
"5466","1","SUCCESS","411","3","1","2.6950495867769177","990.38","993.0750495867769","2.7150495867768996","1"
"5459","2","SUCCESS","26","3","1","4.698595041322392","988.51","993.2085950413224","4.718595041322374","1"
"5468","1","SUCCESS","546","3","1","2.6950413223140686","990.6899999999999","993.385041322314","2.7150413223140504","1"
"5456","3","SUCCESS","436","3","1","5.298177804536863","988.3","993.5981778045368","5.318177804536845","1"
"5462","2","SUCCESS","11","3","1","4.698673672305404","989.54","994.2386736723054","4.7186736723053855","1"
"5471","1","SUCCESS","31","3","1","2.695367887181419","991.9399999999999","994.6353678871814","2.715367887181401","1"
"5464","2","SUCCESS","21","3","1","4.6985551439155415","990.0","994.6985551439155","4.718555143915523","1"
"5475","1","SUCCESS","66","3","1","2.6955799373040463","992.16","994.855579937304","2.715579937304028","1"
"5465","2","SUCCESS","41","3","1","4.698512396694241","990.29","994.9885123966942","4.718512396694223","1"
"5467","2","SUCCESS","61","3","1","4.698508383049216","990.66","995.3585083830492","4.718508383049198","1"
"5469","2","SUCCESS","516","3","1","4.698595041322278","990.86","995.5585950413223","4.71859504132226","1"
"5479","1","SUCCESS","76","3","1","2.694429823384894","992.96","995.6544298233849","2.714429823384876","1"
"5470","2","SUCCESS","531","3","1","4.698512396694241","991.4399999999999","996.1385123966942","4.718512396694223","1"
"5450","4","SUCCESS","627","3","2","7.699214268343098","988.9399999999999","996.639214268343","9.71921426834308","2"
"5472","2","SUCCESS","556","3","1","4.699131623714948","992.0","996.699131623715","4.7191316237149294","1"
"5473","2","SUCCESS","601","3","1","4.698677685950429","992.01","996.7086776859504","4.718677685950411","1"
"5476","2","SUCCESS","6","3","1","4.698595041322278","992.37","997.0685950413223","4.71859504132226","1"
"5477","2","SUCCESS","606","3","1","4.698512396694241","992.43","997.1285123966942","4.718512396694223","1"
"5453","4","SUCCESS","628","3","3","7.699215331343112","989.54","997.2392153313431","9.719215331343094","3"
"5474","3","SUCCESS","551","3","1","5.298059699640817","992.011","997.3090596996408","5.319059699640775","1"
"5487","1","SUCCESS","31","3","1","2.6967456500540266","994.79","997.486745650054","2.7167456500540084","1"
"5478","2","SUCCESS","621","3","1","4.69853854013445","992.81","997.5085385401344","4.718538540134432","1"
"5488","1","SUCCESS","411","3","1","2.694446206136263","994.8199999999999","997.5144462061362","2.7144462061362447","1"
"5481","2","SUCCESS","16","3","1","4.69876033057858","993.29","997.9887603305785","4.7187603305785615","1"
"5458","4","SUCCESS","629","3","4","7.699225174562116","990.38","998.0792251745621","9.719225174562098","4"
"5491","1","SUCCESS","66","3","1","2.695132231404841","995.64","998.3351322314048","2.715132231404823","1"
"5483","2","SUCCESS","26","3","1","4.698685950413164","993.81","998.5086859504131","4.718685950413146","1"
"5493","1","SUCCESS","76","3","1","2.6958760330577434","995.85","998.5458760330578","2.715876033057725","1"
"5485","2","SUCCESS","11","3","1","4.6987685950412015","994.25","998.9487685950412","4.718768595041183","1"
"5486","2","SUCCESS","607","3","2","4.698811951421703","994.43","999.1288119514217","4.718811951421685","2"
"5484","3","SUCCESS","436","3","1","5.298077194320513","994.03","999.3280771943205","5.3180771943204945","1"
"5495","1","SUCCESS","546","3","1","2.6944574344654484","996.6999999999999","999.3944574344654","2.71445743446543","1"
"5497","1","SUCCESS","626","3","1","2.694653747506436","997.01","999.7046537475064","2.714653747506418","1"
"5490","2","SUCCESS","21","3","1","4.699234219113919","995.04","999.7392342191139","4.7192342191139005","1"
"5500","1","SUCCESS","625","3","5","2.694653747506436","997.26","999.9546537475064","2.714653747506418","5"
"5489","3","SUCCESS","611","3","1","5.298080044135304","994.99","1000.2880800441353","5.318080044135286","1"
"5492","2","SUCCESS","41","3","1","4.698545775186517","995.75","1000.4485457751865","4.718545775186499","1"
"5480","4","SUCCESS","501","3","1","7.6992318844743295","992.97","1000.6692318844744","7.719231884474311","1"
"5494","2","SUCCESS","61","3","1","4.698576407011501","996.05","1000.7485764070115","4.718576407011483","1"
"5482","4","SUCCESS","581","3","1","7.6992219121578955","993.78","1001.4792219121579","7.719221912157877","1"
"5496","2","SUCCESS","516","3","1","4.698541731809428","996.8","1001.4985417318094","4.71854173180941","1"
"5509","1","SUCCESS","31","3","1","2.695566525197819","998.96","1001.6555665251979","2.7155665251978007","1"
"5498","2","SUCCESS","531","3","1","4.698595041322392","997.03","1001.7285950413224","4.718595041322374","1"
"5512","1","SUCCESS","66","3","1","2.6943854199116686","999.54","1002.2343854199116","2.7143854199116504","1"
"5501","2","SUCCESS","6","3","1","4.698677685950315","997.59","1002.2886776859503","4.718677685950297","1"
"5513","1","SUCCESS","76","3","1","2.6944628099172405","999.6","1002.2944628099173","2.7144628099172223","1"
"5504","2","SUCCESS","556","3","1","4.698595041322164","997.85","1002.5485950413222","4.718595041322146","1"
"5502","3","SUCCESS","551","3","1","5.298073867081257","997.64","1002.9380738670812","5.318073867081239","1"
"5507","2","SUCCESS","16","3","1","4.698982957990438","998.3299999999999","1003.0289829579904","4.71898295799042","1"
"5508","2","SUCCESS","601","3","1","4.698538241596907","998.3309999999999","1003.0295382415968","4.719538241596865","1"
"5505","3","SUCCESS","552","3","2","5.298102008633464","997.86","1003.1581020086335","5.318102008633446","2"
"5518","1","SUCCESS","411","3","1","2.69479338842973","1001.16","1003.8547933884297","2.7147933884297117","1"
"5510","2","SUCCESS","11","3","1","4.698595041322278","999.23","1003.9285950413223","4.71859504132226","1"
"5511","2","SUCCESS","26","3","1","4.698538045027249","999.25","1003.9485380450272","4.7185380450272305","1"
"5523","1","SUCCESS","31","3","1","2.6947933884298436","1002.0799999999999","1004.7747933884298","2.7147933884298254","1"
"5499","4","SUCCESS","627","3","2","7.699229922289305","997.11","1004.8092299222893","7.719229922289287","2"
"5515","2","SUCCESS","21","3","1","4.698512396694241","1000.36","1005.0585123966943","4.718512396694223","1"
"5503","4","SUCCESS","628","3","3","7.699383968480561","997.65","1005.3493839684805","7.7193839684805425","3"
"5516","2","SUCCESS","41","3","1","4.698515131573345","1000.68","1005.3785151315733","4.7185151315733265","1"
"5514","3","SUCCESS","436","3","1","5.298170303987149","1000.29","1005.5881703039871","5.318170303987131","1"
"5528","1","SUCCESS","66","3","1","2.6943785903574735","1002.96","1005.6543785903575","2.7143785903574553","1"
"5530","1","SUCCESS","76","3","1","2.695371900826558","1003.12","1005.8153719008266","2.71537190082654","1"
"5531","1","SUCCESS","546","3","1","2.6944343117697827","1003.18","1005.8744343117697","2.7144343117697645","1"
"5519","2","SUCCESS","61","3","1","4.699256198347371","1001.3","1005.9992561983473","4.719256198347352","1"
"5520","2","SUCCESS","606","3","1","4.6985432908086295","1001.3299999999999","1006.0285432908086","4.718543290808611","1"
"5521","2","SUCCESS","516","3","1","4.698677685950656","1001.72","1006.4186776859507","4.718677685950638","1"
"5517","3","SUCCESS","611","3","1","5.298085166139572","1001.15","1006.4480851661395","5.318085166139554","1"
"5532","1","SUCCESS","626","3","1","2.6965975628338583","1003.8299999999999","1006.5265975628338","2.71659756283384","1"
"5534","1","SUCCESS","411","3","1","2.694559703619575","1003.99","1006.6845597036196","2.714559703619557","1"
"5524","2","SUCCESS","531","3","1","4.698597776201609","1002.11","1006.8085977762016","4.718597776201591","1"
"5525","2","SUCCESS","621","3","1","4.698634938729015","1002.12","1006.818634938729","4.7186349387289965","1"
"5535","1","SUCCESS","625","3","5","2.6960729552579323","1004.23","1006.926072955258","2.716072955257914","5"
"5526","2","SUCCESS","6","3","1","4.698551623069989","1002.42","1007.11855162307","4.7185516230699704","1"
"5506","4","SUCCESS","631","3","1","7.699233900831473","999.9499999999999","1007.6492339008314","9.719233900831455","1"
"5529","2","SUCCESS","556","3","1","4.699481834715698","1003.02","1007.7194818347157","4.71948183471568","1"
"5542","1","SUCCESS","31","3","1","2.6947710909140596","1005.6899999999999","1008.384771090914","2.7147710909140415","1"
"5533","2","SUCCESS","11","3","1","4.698532993752451","1003.97","1008.6685329937525","4.718532993752433","1"
"5536","2","SUCCESS","16","3","1","4.698595041322278","1004.26","1008.9585950413223","4.71859504132226","1"
"5537","2","SUCCESS","26","3","1","4.698677685950315","1004.31","1009.0086776859503","4.718677685950297","1"
"5522","3","SUCCESS","632","3","2","5.29808207466499","1003.98","1009.278082074665","7.3180820746649715","2"
"5538","2","SUCCESS","601","3","1","4.69890852094602","1004.73","1009.428908520946","4.718908520946002","1"
"5539","2","SUCCESS","607","3","2","4.698567075411688","1004.75","1009.4485670754117","4.71856707541167","2"
"5550","1","SUCCESS","66","3","1","2.6943489509668552","1007.31","1010.0043489509668","2.714348950966837","1"
"5554","1","SUCCESS","76","3","1","2.694367766974551","1007.56","1010.2543677669745","2.714367766974533","1"
"5541","3","SUCCESS","551","3","1","5.298098984941362","1004.98","1010.2780989849414","5.318098984941344","1"
"5527","5","SUCCESS","633","3","3","5.499686513002757","1004.84","1010.3396865130028","7.519686513002739","3"
"5556","1","SUCCESS","411","3","1","2.6956369262260296","1007.8299999999999","1010.525636926226","2.7156369262260114","1"
"5557","1","SUCCESS","546","3","1","2.6950413223140686","1007.87","1010.5650413223141","2.7150413223140504","1"
"5558","1","SUCCESS","626","3","1","2.6944126366123555","1007.98","1010.6744126366124","2.7144126366123373","1"
"5559","1","SUCCESS","625","3","5","2.6951239669422193","1008.06","1010.7551239669422","2.715123966942201","5"
"5543","2","SUCCESS","21","3","1","4.698677685950429","1006.24","1010.9386776859504","4.718677685950411","1"
"5544","2","SUCCESS","41","3","1","4.698562117904885","1006.27","1010.9685621179049","4.718562117904867","1"
"5545","2","SUCCESS","61","3","1","4.698595041322278","1006.31","1011.0085950413222","4.71859504132226","1"
"5546","2","SUCCESS","516","3","1","4.698595041322392","1006.68","1011.3785950413223","4.718595041322374","1"
"5562","1","SUCCESS","31","3","1","2.694474180890438","1008.9","1011.5944741808904","2.71447418089042","1"
"5540","2","SUCCESS","634","3","4","4.698595041322392","1006.9399999999999","1011.6385950413223","6.718595041322374","4"
"5548","2","SUCCESS","6","3","1","4.698677685950429","1007.12","1011.8186776859504","4.718677685950411","1"
"5551","2","SUCCESS","531","3","1","4.698595041322392","1007.3299999999999","1012.0285950413223","4.718595041322374","1"
"5552","2","SUCCESS","606","3","1","4.69858008038409","1007.47","1012.1685800803841","4.718580080384072","1"
"5553","2","SUCCESS","621","3","1","4.698563476461686","1007.53","1012.2285634764617","4.718563476461668","1"
"5560","2","SUCCESS","556","3","1","4.698595041322392","1008.3","1012.9985950413223","4.718595041322374","1"
"5555","3","SUCCESS","436","3","1","5.298082074665217","1007.77","1013.0680820746652","5.318082074665199","1"
"5569","1","SUCCESS","66","3","1","2.694611000285022","1010.39","1013.084611000285","2.7146110002850037","1"
"5563","2","SUCCESS","11","3","1","4.698566543174707","1008.91","1013.6085665431747","4.718566543174688","1"
"5565","2","SUCCESS","16","3","1","4.698677685950429","1009.27","1013.9686776859504","4.718677685950411","1"
"5566","1","SUCCESS","636","3","1","2.6958677685951216","1011.31","1014.0058677685951","4.715867768595103","1"
"5568","2","SUCCESS","26","3","1","4.698552294100978","1009.5","1014.198552294101","4.718552294100959","1"
"5580","1","SUCCESS","76","3","1","2.694445711028834","1011.51","1014.2044457110288","2.714445711028816","1"
"5583","1","SUCCESS","411","3","1","2.6964035337705354","1011.56","1014.2564035337705","2.7164035337705172","1"
"5547","4","SUCCESS","501","3","1","7.6992442190053225","1006.76","1014.4592442190053","7.719244219005304","1"
"5585","1","SUCCESS","31","3","1","2.6944009332775067","1012.15","1014.8444009332775","2.7144009332774885","1"
"5549","4","SUCCESS","581","3","1","7.699243269559929","1007.24","1014.9392432695599","7.719243269559911","1"
"5570","2","SUCCESS","601","3","1","4.698582112535064","1010.47","1015.1685821125351","4.718582112535046","1"
"5587","1","SUCCESS","546","3","1","2.6952066115702564","1012.5","1015.1952066115703","2.7152066115702382","1"
"5571","2","SUCCESS","607","3","2","4.698747401791252","1010.6","1015.2987474017913","4.718747401791234","2"
"5561","2","SUCCESS","635","3","5","4.699008264462805","1010.62","1015.3190082644628","6.719008264462786","5"
"5590","1","SUCCESS","626","3","1","2.6944406629712603","1013.03","1015.7244406629712","2.714440662971242","1"
"5573","2","SUCCESS","21","3","1","4.699090909090955","1011.06","1015.7590909090909","4.719090909090937","1"
"5574","2","SUCCESS","41","3","1","4.698677685950429","1011.11","1015.8086776859504","4.718677685950411","1"
"5576","2","SUCCESS","61","3","1","4.698595041322392","1011.18","1015.8785950413223","4.718595041322374","1"
"5581","2","SUCCESS","516","3","1","4.698560950460092","1011.53","1016.2285609504601","4.718560950460073","1"
"5572","5","SUCCESS","633","3","3","5.499697641189414","1010.74","1016.2396976411894","5.519697641189396","3"
"5564","4","SUCCESS","631","3","1","7.699264068127945","1009.1","1016.799264068128","7.719264068127927","1"
"5586","2","SUCCESS","6","3","1","4.699429357384133","1012.23","1016.9294293573842","4.719429357384115","1"
"5567","4","SUCCESS","627","3","2","7.69927216358235","1009.42","1017.1192721635823","7.719272163582332","2"
"5584","3","SUCCESS","551","3","1","5.298093929023139","1011.96","1017.2580939290232","5.318093929023121","1"
"5591","1","SUCCESS","66","3","1","2.6955319455521476","1014.67","1017.3655319455521","2.7155319455521294","1"
"5589","2","SUCCESS","531","3","1","4.69900301993232","1012.9","1017.5990030199323","4.719003019932302","1"
"5593","1","SUCCESS","31","3","1","2.6947881438992454","1015.21","1017.9047881438993","2.714788143899227","1"
"5577","2","SUCCESS","638","3","3","4.698595041322278","1013.22","1017.9185950413223","6.71859504132226","3"
"5578","2","SUCCESS","639","3","4","4.698739533203366","1013.221","1017.9197395332034","6.719739533203324","4"
"5579","2","SUCCESS","640","3","5","4.698578235161449","1013.26","1017.9585782351614","6.718578235161431","5"
"5588","3","SUCCESS","611","3","1","5.29826161299502","1012.72","1018.018261612995","5.318261612995002","1"
"5582","2","SUCCESS","641","3","1","4.69925619834703","1013.54","1018.239256198347","6.719256198347011","1"
"5595","1","SUCCESS","76","3","1","2.694459960102563","1015.8299999999999","1018.5244599601025","2.7144599601025448","1"
"5598","1","SUCCESS","411","3","1","2.69661157024791","1016.17","1018.8666115702479","2.716611570247892","1"
"5599","1","SUCCESS","546","3","1","2.694710743801579","1016.8","1019.4947107438015","2.714710743801561","1"
"5592","2","SUCCESS","11","3","1","4.698649187802744","1014.81","1019.5086491878027","4.7186491878027255","1"
"5597","2","SUCCESS","16","3","1","4.698512396694127","1015.96","1020.6585123966942","4.718512396694109","1"
"5605","1","SUCCESS","31","3","1","2.6942975206611663","1018.66","1021.3542975206611","2.714297520661148","1"
"5606","1","SUCCESS","66","3","1","2.695123966942333","1018.8299999999999","1021.5251239669423","2.715123966942315","1"
"5600","2","SUCCESS","6","3","1","4.698512396694127","1016.96","1021.6585123966942","4.718512396694109","1"
"5608","1","SUCCESS","76","3","1","2.694628099173542","1019.53","1022.2246280991735","2.714628099173524","1"
"5602","2","SUCCESS","21","3","1","4.698595041322278","1017.9","1022.5985950413223","4.71859504132226","1"
"5612","1","SUCCESS","411","3","1","2.6943051852970257","1020.05","1022.744305185297","2.7143051852970075","1"
"5613","1","SUCCESS","546","3","1","2.694340791039508","1020.1899999999999","1022.8843407910394","2.71434079103949","1"
"5603","2","SUCCESS","26","3","1","4.698471365634305","1018.1999999999999","1022.8984713656342","4.7184713656342865","1"
"5601","3","SUCCESS","436","3","1","5.298110572812789","1017.61","1022.9081105728128","5.31811057281277","1"
"5614","1","SUCCESS","626","3","1","2.69479338842973","1020.41","1023.1047933884297","2.7147933884297117","1"
"5594","4","SUCCESS","501","3","1","7.699209464852174","1015.5","1023.1992094648522","7.719209464852156","1"
"5615","1","SUCCESS","636","3","1","2.6943971605194292","1020.6","1023.2943971605195","2.714397160519411","1"
"5596","5","SUCCESS","642","3","2","5.4996568641162185","1017.9499999999999","1023.4496568641162","7.5196568641162","2"
"5607","2","SUCCESS","41","3","1","4.698595041322392","1018.93","1023.6285950413223","4.718595041322374","1"
"5604","3","SUCCESS","551","3","1","5.298058801613024","1018.47","1023.768058801613","5.318058801613006","1"
"5610","2","SUCCESS","11","3","1","4.698925619834881","1019.79","1024.4889256198348","4.718925619834863","1"
"5626","1","SUCCESS","31","3","1","2.694414530482277","1021.87","1024.5644145304823","2.7144145304822587","1"
"5611","2","SUCCESS","61","3","1","4.698925619834881","1020.04","1024.7389256198348","4.718925619834863","1"
"5629","1","SUCCESS","66","3","1","2.6955371900828595","1022.25","1024.9455371900829","2.7155371900828413","1"
"5609","3","SUCCESS","611","3","1","5.298099173553737","1019.71","1025.0080991735538","5.318099173553719","1"
"5616","2","SUCCESS","16","3","1","4.69876033057858","1020.8299999999999","1025.5287603305785","4.7187603305785615","1"
"5617","2","SUCCESS","516","3","1","4.698925619834654","1020.96","1025.6589256198347","4.718925619834636","1"
"5620","1","SUCCESS","645","3","5","2.6943830151039947","1023.23","1025.924383015104","4.7143830151039765","5"
"5635","1","SUCCESS","76","3","1","2.6943699793715723","1023.61","1026.3043699793716","2.714369979371554","1"
"5623","2","SUCCESS","6","3","1","4.6989256198344265","1021.71","1026.4089256198345","4.718925619834408","1"
"5637","1","SUCCESS","411","3","1","2.696115702479119","1023.75","1026.4461157024791","2.716115702479101","1"
"5624","2","SUCCESS","531","3","1","4.698556835617865","1021.75","1026.4485568356179","4.7185568356178464","1"
"5625","2","SUCCESS","556","3","1","4.698595041322278","1021.8199999999999","1026.5185950413222","4.71859504132226","1"
"5627","2","SUCCESS","601","3","1","4.698557519196584","1021.98","1026.6785575191966","4.718557519196565","1"
"5628","2","SUCCESS","621","3","1","4.698595041322392","1022.1999999999999","1026.8985950413223","4.718595041322374","1"
"5639","1","SUCCESS","546","3","1","2.6947933884296162","1024.46","1027.1547933884297","2.714793388429598","1"
"5630","2","SUCCESS","21","3","1","4.698677685949974","1022.63","1027.32867768595","4.718677685949956","1"
"5631","2","SUCCESS","641","3","1","4.698595041322051","1022.8199999999999","1027.518595041322","4.718595041322033","1"
"5632","2","SUCCESS","26","3","1","4.698595041322164","1022.91","1027.6085950413221","4.718595041322146","1"
"5633","2","SUCCESS","607","3","2","4.698538548124816","1023.3","1027.9985385481248","4.718538548124798","2"
"5634","2","SUCCESS","638","3","3","4.69859504132171","1023.4399999999999","1028.1385950413217","4.7185950413216915","3"
"5618","3","SUCCESS","643","3","3","5.298096323738491","1023.0799999999999","1028.3780963237384","7.318096323738473","3"
"5619","3","SUCCESS","644","3","4","5.298110572812561","1023.17","1028.4681105728125","7.318110572812543","4"
"5638","2","SUCCESS","41","3","1","4.698537965626542","1023.9499999999999","1028.6485379656265","4.718537965626524","1"
