"clock","utilization","count","workload usage"
"1499.14","0.84","18","15.0742"
"1499.35","0.84","18","15.0742"
"1499.56","0.84","18","15.0742"
"1499.76","0.84","18","15.0991"
"1499.97","0.83","18.86","15.6248"
"1500.18","0.83","19","15.7659"
"1500.39","0.83","19","15.7659"
"1500.6","0.83","19.02","15.8406"
"1500.81","0.81","20.58","16.7081"
"1501.01","0.83","21","17.3309"
"1501.22","0.83","21","17.342"
"1501.43","0.83","21","17.342"
"1501.64","0.83","21","17.342"
"1501.85","0.83","21","17.342"
"1502.06","0.83","21","17.342"
"1502.26","0.83","21","17.342"
"1502.47","0.83","21","17.342"
"1502.68","0.83","21","17.342"
"1502.89","0.83","21","17.342"
"1503.1","0.83","21","17.342"
"1503.31","0.83","21","17.342"
"1503.51","0.83","21","17.342"
"1503.72","0.83","21","17.342"
"1503.93","0.83","21","17.342"
"1504.14","0.83","21","17.342"
"1504.35","0.83","21","17.342"
"1504.56","0.83","21","17.3738"
"1504.76","0.83","21","17.3806"
"1504.97","0.83","21","17.3806"
"1505.18","0.83","21","17.3806"
"1505.39","0.83","21","17.3806"
"1505.6","0.83","21","17.3806"
"1505.81","0.83","21","17.3806"
"1506.01","0.83","21","17.3806"
"1506.22","0.83","21","17.3806"
"1506.43","0.83","21","17.3806"
"1506.64","0.83","21","17.3806"
"1506.85","0.83","21","17.3806"
"1507.06","0.83","21","17.3806"
"1507.26","0.83","21","17.3806"
"1507.47","0.83","21","17.3806"
"1507.68","0.83","21","17.3806"
"1507.89","0.83","21","17.3806"
"1508.1","0.83","21","17.3806"
"1508.31","0.83","21","17.3806"
"1508.51","0.83","21","17.3806"
"1508.72","0.83","21","17.3806"
"1508.93","0.83","21","17.3806"
"1509.14","0.82","20.45","16.8181"
"1509.35","0.82","20","16.3616"
"1509.56","0.82","20","16.3616"
"1509.76","0.82","20","16.3616"
"1509.97","0.82","20","16.3647"
"1510.18","0.82","20","16.4387"
"1510.39","0.82","20","16.4387"
"1510.6","0.82","20","16.4387"
"1510.81","0.82","20","16.4387"
"1511.01","0.82","20","16.4387"
"1511.22","0.82","20","16.4387"
"1511.43","0.82","20","16.4387"
"1511.64","0.82","20","16.4387"
"1511.85","0.82","20","16.4387"
"1512.06","0.82","20","16.4387"
"1512.26","0.82","20","16.4387"
"1512.47","0.82","20","16.4387"
"1512.68","0.82","20","16.4387"
"1512.89","0.82","20","16.4387"
"1513.1","0.82","20","16.4387"
"1513.31","0.82","20","16.4387"
"1513.51","0.82","20","16.4387"
"1513.72","0.82","20","16.4387"
"1513.93","0.82","20","16.4387"
"1514.14","0.82","20","16.4387"
"1514.35","0.82","20","16.4387"
"1514.56","0.82","20","16.4387"
"1514.76","0.82","20","16.4387"
"1514.97","0.82","20","16.4387"
"1515.18","0.82","20","16.4387"
"1515.39","0.82","20","16.4387"
"1515.6","0.82","20","16.4387"
"1515.81","0.82","20","16.4387"
"1516.01","0.82","20","16.4387"
"1516.22","0.82","20","16.4727"
"1516.43","0.83","20","16.6887"
"1516.64","0.83","20","16.6887"
"1516.85","0.83","20","16.6887"
"1517.06","0.83","20","16.6887"
"1517.26","0.83","20","16.6887"
"1517.47","0.83","20","16.6887"
"1517.68","0.83","20","16.6887"
"1517.89","0.83","20","16.6887"
"1518.1","0.83","20","16.6887"
"1518.31","0.83","20","16.6887"
"1518.51","0.83","20","16.6887"
"1518.72","0.83","20","16.6887"
"1518.93","0.83","20","16.6887"
"1519.14","0.83","20","16.6887"
"1519.35","0.83","20","16.6887"
"1519.56","0.83","20","16.6887"
"1519.76","0.83","20","16.6887"
"1519.97","0.83","20","16.6887"
"1520.18","0.81","19.25","15.6626"
"1520.39","0.81","19","15.3242"
"1520.6","0.81","19","15.3242"
"1520.81","0.81","19","15.3242"
"1521.01","0.81","19","15.3242"
"1521.22","0.81","19","15.3242"
"1521.43","0.81","19","15.3242"
"1521.64","0.81","19","15.3242"
"1521.85","0.81","19","15.3242"
"1522.06","0.81","19","15.3242"
"1522.26","0.81","19","15.3242"
"1522.47","0.81","19","15.3242"
"1522.68","0.81","19","15.3242"
"1522.89","0.81","19","15.3242"
"1523.1","0.81","19","15.3242"
"1523.31","0.81","19","15.3242"
"1523.51","0.81","19","15.3242"
"1523.72","0.81","19","15.3242"
"1523.93","0.81","19","15.3242"
"1524.14","0.81","19","15.3242"
"1524.35","0.81","19","15.3242"
"1524.56","0.81","19","15.3242"
"1524.76","0.81","19","15.3242"
"1524.97","0.81","19","15.3242"
"1525.18","0.81","19","15.3242"
"1525.39","0.81","19","15.3242"
"1525.6","0.81","19","15.3242"
"1525.81","0.81","19","15.3242"
"1526.01","0.81","19","15.3242"
"1526.22","0.81","19","15.3242"
"1526.43","0.81","19","15.3242"
"1526.64","0.81","19","15.3242"
"1526.85","0.81","19","15.3242"
"1527.06","0.81","19","15.3242"
"1527.26","0.81","19","15.3242"
"1527.47","0.81","19","15.3242"
"1527.68","0.81","19","15.3242"
"1527.89","0.81","19","15.3242"
"1528.1","0.81","19","15.3242"
"1528.31","0.81","19","15.3242"
"1528.51","0.81","19","15.3242"
"1528.72","0.81","19","15.3242"
"1528.93","0.81","19","15.3242"
"1529.14","0.81","19","15.3242"
"1529.35","0.81","19","15.3242"
"1529.56","0.81","19","15.3242"
"1529.76","0.81","19","15.3242"
"1529.97","0.81","19","15.3242"
"1530.18","0.82","19","15.5687"
"1530.39","0.82","19","15.6125"
"1530.6","0.82","19","15.6125"
"1530.81","0.82","19","15.6125"
"1531.01","0.82","19","15.6125"
"1531.22","0.76","18.05","13.6914"
"1531.43","0.76","18","13.5946"
"1531.64","0.76","18","13.5946"
"1531.85","0.76","18","13.5946"
"1532.06","0.76","18","13.5946"
"1532.26","0.76","18","13.5946"
"1532.47","0.76","18","13.5946"
"1532.68","0.76","18","13.5946"
"1532.89","0.76","18","13.5946"
"1533.1","0.76","18","13.5946"
"1533.31","0.76","18","13.5946"
"1533.51","0.76","18","13.5946"
"1533.72","0.76","18","13.5946"
"1533.93","0.76","18","13.5946"
"1534.14","0.76","18","13.5946"
"1534.35","0.76","18","13.5946"
"1534.56","0.76","18","13.5946"
"1534.76","0.76","18","13.5946"
"1534.97","0.76","18","13.5946"
"1535.18","0.76","18","13.5946"
"1535.39","0.76","18","13.5946"
"1535.6","0.76","18","13.5946"
"1535.81","0.76","18","13.5946"
"1536.01","0.76","18","13.5946"
"1536.22","0.76","18","13.5946"
"1536.43","0.76","18","13.5946"
"1536.64","0.76","18","13.5946"
"1536.85","0.76","18","13.5946"
"1537.06","0.76","18","13.5946"
"1537.26","0.76","18","13.5946"
"1537.47","0.76","18","13.5946"
"1537.68","0.76","18","13.5946"
"1537.89","0.76","18","13.5946"
"1538.1","0.76","18","13.5946"
"1538.31","0.76","18","13.5946"
"1538.51","0.76","18","13.5946"
"1538.72","0.76","18","13.5946"
"1538.93","0.76","18","13.5946"
"1539.14","0.76","18","13.5946"
"1539.35","0.76","18","13.5946"
"1539.56","0.76","18","13.5946"
"1539.76","0.76","18","13.5946"
"1539.97","0.76","18","13.5946"
"1540.18","0.76","18","13.5946"
"1540.39","0.76","18","13.5946"
"1540.6","0.76","18","13.5946"
"1540.81","0.76","18","13.5946"
"1541.01","0.76","18","13.5946"
"1541.22","0.76","18","13.5946"
"1541.43","0.76","18","13.5946"
"1541.64","0.76","18","13.5946"
"1541.85","0.76","18","13.5946"
"1542.06","0.76","17.7","13.4426"
"1542.26","0.79","16","12.5946"
"1542.47","0.79","16","12.5946"
"1542.68","0.79","16","12.5946"
"1542.89","0.79","16","12.5946"
"1543.1","0.79","16","12.5946"
"1543.31","0.79","16","12.5946"
"1543.51","0.79","16","12.5946"
"1543.72","0.79","16","12.5946"
"1543.93","0.79","16","12.5946"
"1544.14","0.79","16","12.5946"
"1544.35","0.79","16","12.5946"
"1544.56","0.79","16","12.5946"
"1544.76","0.79","16","12.5946"
"1544.97","0.79","16","12.5946"
"1545.18","0.79","16","12.5946"
"1545.39","0.79","16","12.5946"
"1545.6","0.79","16","12.5946"
"1545.81","0.79","16","12.5946"
"1546.01","0.79","16","12.5946"
"1546.22","0.79","16","12.5946"
"1546.43","0.79","16","12.5946"
"1546.64","0.79","16","12.5946"
"1546.85","0.79","16","12.5946"
"1547.06","0.79","16","12.5946"
"1547.26","0.79","16","12.5946"
"1547.47","0.79","16","12.5946"
"1547.68","0.79","16","12.5946"
"1547.89","0.79","16","12.5946"
"1548.1","0.79","16","12.5946"
"1548.31","0.79","16","12.5946"
"1548.51","0.79","16","12.5946"
"1548.72","0.79","16","12.5946"
"1548.93","0.79","16","12.5946"
"1549.14","0.79","16","12.5946"
"1549.35","0.79","16","12.5946"
"1549.56","0.79","16","12.5946"
"1549.76","0.79","16","12.5946"
"1549.97","0.79","16","12.5946"
"1550.18","0.79","16","12.5946"
"1550.39","0.79","16","12.5946"
"1550.6","0.79","16","12.5946"
"1550.81","0.79","16","12.5946"
"1551.01","0.79","16","12.5946"
"1551.22","0.79","16","12.5946"
"1551.43","0.79","16","12.5946"
"1551.64","0.79","16","12.5946"
"1551.85","0.79","16","12.5946"
"1552.06","0.79","16","12.5946"
"1552.26","0.79","16","12.5946"
"1552.47","0.79","16","12.5946"
"1552.68","0.79","16","12.5946"
"1552.89","0.79","16","12.5946"
"1553.1","0.79","15.65","12.3033"
"1553.31","0.78","15","11.7673"
"1553.51","0.78","15","11.7673"
"1553.72","0.78","15","11.7673"
"1553.93","0.78","15","11.7673"
"1554.14","0.78","15","11.7673"
"1554.35","0.78","15","11.7673"
"1554.56","0.78","15","11.7673"
"1554.76","0.78","15","11.7673"
"1554.97","0.78","15","11.7673"
"1555.18","0.78","15","11.7673"
"1555.39","0.78","15","11.7673"
"1555.6","0.79","15","11.8313"
"1555.81","0.8","15","12.0173"
"1556.01","0.8","15","12.0173"
"1556.22","0.8","15","12.0587"
"1556.43","0.81","15","12.0755"
"1556.64","0.81","15","12.0755"
"1556.85","0.81","15","12.0755"
"1557.06","0.81","15","12.0755"
"1557.26","0.81","15","12.0755"
"1557.47","0.81","15","12.0755"
"1557.68","0.81","15","12.0755"
"1557.89","0.81","15","12.0755"
"1558.1","0.81","15","12.0755"
"1558.31","0.81","15","12.0755"
"1558.51","0.81","15","12.0755"
"1558.72","0.81","15","12.0755"
"1558.93","0.81","15","12.0755"
"1559.14","0.81","15","12.0755"
"1559.35","0.81","15","12.0755"
"1559.56","0.81","15","12.0755"
"1559.76","0.81","15","12.0755"
"1559.97","0.81","15","12.0755"
"1560.18","0.81","15","12.0755"
"1560.39","0.81","15","12.0755"
"1560.6","0.81","15","12.0755"
"1560.81","0.81","15","12.0755"
"1561.01","0.81","15","12.0755"
"1561.22","0.81","15","12.0755"
"1561.43","0.81","15","12.0755"
"1561.64","0.81","15","12.0755"
"1561.85","0.81","15","12.0755"
"1562.06","0.81","15","12.0755"
"1562.26","0.81","15","12.0755"
"1562.47","0.81","15","12.0755"
"1562.68","0.81","15","12.0755"
"1562.89","0.81","15","12.0755"
"1563.1","0.81","15","12.0755"
"1563.31","0.81","15","12.0755"
"1563.51","0.81","15","12.0755"
"1563.72","0.81","15","12.0755"
"1563.93","0.81","15","12.0755"
"1564.14","0.79","15","11.7995"
"1564.35","0.77","15","11.5755"
"1564.56","0.77","15","11.5755"
"1564.76","0.77","15","11.5755"
"1564.97","0.77","15","11.5755"
"1565.18","0.77","15","11.5755"
"1565.39","0.77","15","11.5755"
"1565.6","0.77","15","11.5755"
"1565.81","0.77","15","11.5755"
"1566.01","0.77","15","11.5755"
"1566.22","0.77","15","11.5755"
"1566.43","0.77","15","11.5755"
"1566.64","0.77","15","11.5857"
"1566.85","0.77","15","11.6141"
"1567.06","0.77","15","11.6141"
"1567.26","0.77","15","11.6141"
"1567.47","0.77","15","11.6141"
"1567.68","0.77","15","11.6141"
"1567.89","0.77","15","11.6141"
"1568.1","0.77","15","11.6141"
"1568.31","0.77","15","11.6141"
"1568.51","0.77","15","11.6141"
"1568.72","0.77","15","11.6141"
"1568.93","0.77","15","11.6141"
"1569.14","0.77","15","11.6141"
"1569.35","0.77","15","11.6141"
"1569.56","0.77","15","11.6141"
"1569.76","0.77","15","11.6141"
"1569.97","0.77","15","11.6141"
"1570.18","0.77","15","11.6141"
"1570.39","0.77","15","11.6141"
"1570.6","0.77","15","11.6141"
"1570.81","0.77","15","11.6141"
"1571.01","0.77","15","11.6141"
"1571.22","0.77","15","11.6141"
"1571.43","0.77","15","11.6141"
"1571.64","0.77","15","11.6141"
"1571.85","0.77","15","11.6141"
"1572.06","0.77","15","11.6141"
"1572.26","0.77","15","11.6141"
"1572.47","0.77","15","11.6141"
"1572.68","0.77","15","11.6141"
"1572.89","0.77","15","11.6141"
"1573.1","0.77","15","11.6141"
"1573.31","0.77","15","11.6141"
"1573.51","0.77","15","11.6141"
"1573.72","0.77","15","11.6141"
"1573.93","0.77","15","11.6141"
"1574.14","0.77","15","11.6141"
"1574.35","0.77","15","11.6141"
"1574.56","0.77","15","11.6141"
"1574.76","0.77","15","11.6141"
"1574.97","0.77","15","11.6141"
"1575.18","0.76","14.25","10.8625"
"1575.39","0.76","14","10.6146"
"1575.6","0.76","14","10.6146"
"1575.81","0.76","14","10.6146"
"1576.01","0.76","14","10.6146"
"1576.22","0.76","14","10.6146"
"1576.43","0.76","14","10.6146"
"1576.64","0.76","14","10.6146"
"1576.85","0.77","14","10.7668"
"1577.06","0.77","14","10.7875"
"1577.26","0.77","14","10.7875"
"1577.47","0.77","14","10.7875"
"1577.68","0.77","14","10.7875"
"1577.89","0.78","14","10.8871"
"1578.1","0.8","14","11.1334"
"1578.31","0.8","14","11.2109"
"1578.51","0.82","14","11.4793"
"1578.72","0.82","14","11.4793"
"1578.93","0.82","14","11.4793"
"1579.14","0.82","14","11.4793"
"1579.35","0.82","14","11.4793"
"1579.56","0.82","14","11.4793"
"1579.76","0.82","14","11.4793"
"1579.97","0.82","14","11.4793"
"1580.18","0.82","14","11.4793"
"1580.39","0.82","14","11.4793"
"1580.6","0.82","14","11.4793"
"1580.81","0.82","14","11.4793"
"1581.01","0.82","14","11.4793"
"1581.22","0.82","14","11.4793"
"1581.43","0.82","14","11.4793"
"1581.64","0.82","14","11.4793"
"1581.85","0.82","14","11.4793"
"1582.06","0.82","14","11.4793"
"1582.26","0.82","14","11.4793"
"1582.47","0.82","14","11.4793"
"1582.68","0.82","14","11.4793"
"1582.89","0.82","14","11.4793"
"1583.1","0.82","14","11.4793"
"1583.31","0.82","14","11.4793"
"1583.51","0.82","14","11.4793"
"1583.72","0.82","14","11.4793"
"1583.93","0.82","14","11.4793"
"1584.14","0.82","14","11.4793"
"1584.35","0.82","14","11.4793"
"1584.56","0.82","14","11.4793"
"1584.76","0.82","14","11.4793"
"1584.97","0.82","14","11.4793"
"1585.18","0.82","14","11.4793"
"1585.39","0.82","14","11.4793"
"1585.6","0.82","14","11.4793"
"1585.81","0.82","14","11.4793"
"1586.01","0.82","14","11.4793"
"1586.22","0.79","13.05","10.271"
"1586.43","0.79","13","10.2101"
"1586.64","0.79","13","10.2101"
"1586.85","0.79","13","10.2101"
"1587.06","0.79","13","10.2101"
"1587.26","0.79","13","10.2101"
"1587.47","0.79","13","10.2101"
"1587.68","0.79","13","10.2101"
"1587.89","0.79","13","10.2101"
"1588.1","0.79","13","10.2101"
"1588.31","0.79","13","10.2101"
"1588.51","0.79","13","10.2101"
"1588.72","0.79","13","10.2101"
"1588.93","0.79","13","10.2101"
"1589.14","0.79","13","10.2101"
"1589.35","0.79","13","10.2101"
"1589.56","0.79","13","10.2101"
"1589.76","0.79","13","10.2101"
"1589.97","0.79","13","10.2101"
"1590.18","0.79","13","10.2101"
"1590.39","0.79","13","10.2101"
"1590.6","0.79","13","10.2101"
"1590.81","0.79","13","10.2101"
"1591.01","0.79","13","10.2101"
"1591.22","0.79","13","10.2101"
"1591.43","0.79","13","10.2101"
"1591.64","0.79","13","10.2101"
"1591.85","0.79","13","10.2101"
"1592.06","0.79","13","10.2101"
"1592.26","0.79","13","10.2101"
"1592.47","0.79","13","10.2101"
"1592.68","0.79","13","10.2101"
"1592.89","0.79","13","10.2101"
"1593.1","0.79","13","10.2101"
"1593.31","0.79","13","10.2101"
"1593.51","0.79","13","10.2101"
"1593.72","0.79","13","10.2101"
"1593.93","0.79","13","10.2101"
"1594.14","0.79","13","10.2101"
"1594.35","0.79","13","10.2101"
"1594.56","0.79","13","10.2101"
"1594.76","0.79","13","10.2101"
"1594.97","0.79","13","10.2101"
"1595.18","0.79","13","10.2101"
"1595.39","0.79","13","10.2101"
"1595.6","0.79","13","10.2101"
"1595.81","0.79","13","10.2101"
"1596.01","0.79","13","10.2101"
"1596.22","0.79","13","10.2101"
"1596.43","0.79","13","10.2101"
"1596.64","0.79","13","10.2101"
"1596.85","0.79","13","10.2101"
"1597.06","0.78","12.7","9.9647"
"1597.26","0.78","11","8.5955"
"1597.47","0.78","11","8.5955"
"1597.68","0.78","11","8.5955"
"1597.89","0.78","11","8.5955"
"1598.1","0.78","11","8.5955"
"1598.31","0.78","11","8.5955"
"1598.51","0.78","11","8.5955"
"1598.72","0.78","11","8.5955"
"1598.93","0.78","11","8.5955"
"1599.14","0.78","11","8.5955"
"1599.35","0.78","11","8.5955"
"1599.56","0.78","11","8.5955"
"1599.76","0.78","11","8.5955"
"1599.97","0.78","11","8.5955"
"1600.18","0.78","11","8.5955"
"1600.39","0.78","11","8.5955"
"1600.6","0.78","11","8.5955"
"1600.81","0.78","11","8.5955"
"1601.01","0.78","11","8.5955"
"1601.22","0.78","11","8.5955"
"1601.43","0.78","11","8.5955"
"1601.64","0.78","11","8.5955"
"1601.85","0.78","11","8.5955"
"1602.06","0.78","11","8.5955"
"1602.26","0.78","11","8.5955"
"1602.47","0.78","11","8.5955"
"1602.68","0.78","11","8.5955"
"1602.89","0.78","11","8.5955"
"1603.1","0.78","11","8.5955"
"1603.31","0.78","11","8.5955"
"1603.51","0.78","11","8.5955"
"1603.72","0.78","11","8.5955"
"1603.93","0.78","11","8.5955"
"1604.14","0.78","11","8.5955"
"1604.35","0.78","11","8.5955"
"1604.56","0.78","11","8.5955"
"1604.76","0.78","11","8.5955"
"1604.97","0.78","11","8.5955"
"1605.18","0.78","11","8.5955"
"1605.39","0.78","11","8.5955"
"1605.6","0.78","11","8.5955"
"1605.81","0.78","11","8.5955"
"1606.01","0.78","11","8.5955"
"1606.22","0.78","11","8.5955"
"1606.43","0.78","11","8.5955"
"1606.64","0.78","11","8.5955"
"1606.85","0.79","11","8.6453"
"1607.06","0.84","11","9.2817"
"1607.26","0.85","11","9.304"
"1607.47","0.85","11","9.3645"
"1607.68","0.85","11","9.3645"
"1607.89","0.85","11","9.3737"
"1608.1","0.79","11.93","9.4503"
"1608.31","0.78","12","9.4031"
"1608.51","0.8","12","9.5877"
"1608.72","0.85","12","10.1865"
"1608.93","0.85","12","10.2106"
"1609.14","0.82","12.55","10.3061"
"1609.35","0.81","13","10.5219"
"1609.56","0.83","13","10.8221"
"1609.76","0.84","13","10.9023"
"1609.97","0.84","13","10.9023"
"1610.18","0.84","13","10.9023"
"1610.39","0.84","13","10.9023"
"1610.6","0.84","13","10.9023"
"1610.81","0.84","13","10.9023"
"1611.01","0.84","13","10.9023"
"1611.22","0.84","13","10.9023"
"1611.43","0.84","13","10.9023"
"1611.64","0.84","13","10.9023"
"1611.85","0.84","13","10.9023"
"1612.06","0.84","13","10.9023"
"1612.26","0.84","13","10.9023"
"1612.47","0.84","13","10.9023"
"1612.68","0.84","13","10.9023"
"1612.89","0.84","13","10.9023"
"1613.1","0.84","13","10.9023"
"1613.31","0.84","13","10.9023"
"1613.51","0.84","13","10.9023"
"1613.72","0.84","13","10.9023"
"1613.93","0.84","13","10.9023"
"1614.14","0.84","13","10.9023"
"1614.35","0.84","13","10.9023"
"1614.56","0.84","13","10.9023"
"1614.76","0.84","13","10.9023"
"1614.97","0.84","13","10.9023"
"1615.18","0.84","13","10.9023"
"1615.39","0.84","13","10.9023"
"1615.6","0.84","13","10.9023"
"1615.81","0.84","13","10.9023"
"1616.01","0.84","13","10.9023"
"1616.22","0.84","13","10.9023"
"1616.43","0.84","13","10.9023"
"1616.64","0.84","13","10.9023"
"1616.85","0.84","13","10.9023"
"1617.06","0.84","13","10.9023"
"1617.26","0.84","13","10.9023"
"1617.47","0.84","13","10.9023"
"1617.68","0.84","13","10.9023"
"1617.89","0.84","13","10.9023"
"1618.1","0.84","13","10.9023"
"1618.31","0.84","13","10.9064"
"1618.51","0.84","13","10.9409"
"1618.72","0.84","13","10.9409"
"1618.93","0.84","13","10.9409"
"1619.14","0.84","13","10.9409"
"1619.35","0.84","13","10.9409"
"1619.56","0.84","13","10.9409"
"1619.76","0.84","13","10.9409"
"1619.97","0.84","13","10.9409"
"1620.18","0.84","13","10.9409"
"1620.39","0.84","13","10.9409"
"1620.6","0.84","13","10.9409"
"1620.81","0.84","13","10.9409"
"1621.01","0.84","13","10.9409"
"1621.22","0.85","13","11.0833"
"1621.43","0.86","13","11.172"
"1621.64","0.86","13","11.172"
"1621.85","0.86","13","11.172"
"1622.06","0.86","13","11.172"
"1622.26","0.86","13","11.172"
"1622.47","0.87","13","11.2594"
"1622.68","0.87","13","11.3259"
"1622.89","0.87","13","11.3259"
"1623.1","0.87","13","11.3259"
"1623.31","0.87","13","11.3259"
"1623.51","0.87","13","11.3259"
"1623.72","0.87","13","11.3259"
"1623.93","0.87","13","11.3259"
"1624.14","0.87","13","11.3259"
"1624.35","0.87","13","11.3259"
"1624.56","0.87","13","11.3259"
"1624.76","0.88","13","11.3923"
"1624.97","0.88","13","11.4798"
"1625.18","0.88","13","11.4798"
"1625.39","0.88","13","11.4798"
"1625.6","0.88","13","11.4798"
"1625.81","0.88","13","11.4798"
"1626.01","0.88","13","11.4798"
"1626.22","0.88","13","11.4798"
"1626.43","0.88","13","11.4798"
"1626.64","0.88","13","11.4798"
"1626.85","0.88","13","11.4798"
"1627.06","0.88","13","11.4798"
"1627.26","0.88","13","11.4798"
"1627.47","0.88","13","11.4798"
"1627.68","0.88","13","11.4798"
"1627.89","0.88","13","11.4798"
"1628.1","0.88","13","11.4798"
"1628.31","0.88","13","11.4798"
"1628.51","0.88","13","11.4798"
"1628.72","0.88","13","11.4798"
"1628.93","0.88","13","11.4798"
"1629.14","0.88","13","11.4798"
"1629.35","0.88","13","11.4798"
"1629.56","0.88","13","11.4798"
"1629.76","0.88","13","11.4798"
"1629.97","0.88","13","11.4798"
"1630.18","0.88","11.5","10.0922"
"1630.39","0.88","11","9.6346"
"1630.6","0.88","11","9.6346"
"1630.81","0.88","11","9.6346"
"1631.01","0.88","11","9.6346"
"1631.22","0.88","11","9.6346"
"1631.43","0.88","11","9.6346"
"1631.64","0.88","11","9.6346"
"1631.85","0.88","11","9.6346"
"1632.06","0.88","11","9.6346"
"1632.26","0.88","11","9.6346"
"1632.47","0.88","11","9.6346"
"1632.68","0.88","11","9.6346"
"1632.89","0.88","11","9.6346"
"1633.1","0.88","11","9.6346"
"1633.31","0.88","11","9.6346"
"1633.51","0.88","11","9.6346"
"1633.72","0.88","11","9.6346"
"1633.93","0.88","11","9.6346"
"1634.14","0.88","11","9.6346"
"1634.35","0.88","11","9.6346"
"1634.56","0.88","11","9.6346"
"1634.76","0.88","11","9.6346"
"1634.97","0.88","11","9.6346"
"1635.18","0.88","11","9.6346"
"1635.39","0.88","11","9.6346"
"1635.6","0.88","11","9.6346"
"1635.81","0.88","11","9.6346"
"1636.01","0.88","11","9.6346"
"1636.22","0.88","11","9.6346"
"1636.43","0.88","11","9.6346"
"1636.64","0.88","11","9.6346"
"1636.85","0.88","11","9.6346"
"1637.06","0.88","11.39","9.9902"
"1637.26","0.89","12.86","11.4456"
"1637.47","0.86","14.61","12.5814"
"1637.68","0.84","16.56","13.8819"
"1637.89","0.82","17","13.958"
"1638.1","0.83","17","14.1628"
"1638.31","0.85","17","14.4381"
"1638.51","0.84","17.62","14.7342"
"1638.72","0.83","18.47","15.3969"
"1638.93","0.83","19","15.6874"
"1639.14","0.83","19","15.8254"
"1639.35","0.84","19","15.9374"
"1639.56","0.84","19","15.9374"
"1639.76","0.84","19","15.9374"
"1639.97","0.84","19","15.9374"
"1640.18","0.84","19","15.9374"
"1640.39","0.84","19","15.9374"
"1640.6","0.84","19","15.9374"
"1640.81","0.84","19","15.9374"
"1641.01","0.84","19","15.9374"
"1641.22","0.81","19","15.3514"
"1641.43","0.81","19","15.3219"
"1641.64","0.81","19","15.3219"
"1641.85","0.81","19","15.3219"
"1642.06","0.81","19","15.3219"
"1642.26","0.81","19","15.3219"
"1642.47","0.81","19","15.3219"
"1642.68","0.81","19","15.3219"
"1642.89","0.81","19","15.3219"
"1643.1","0.81","19","15.3219"
"1643.31","0.81","19","15.3219"
"1643.51","0.81","19","15.3219"
"1643.72","0.81","19","15.3219"
"1643.93","0.81","19","15.3219"
"1644.14","0.81","19","15.3219"
"1644.35","0.81","19","15.3219"
"1644.56","0.81","19","15.3219"
"1644.76","0.81","19","15.3219"
"1644.97","0.81","19","15.3219"
"1645.18","0.81","19","15.3219"
"1645.39","0.81","19","15.3219"
"1645.6","0.81","19","15.3219"
"1645.81","0.81","19","15.3219"
"1646.01","0.81","19","15.3219"
"1646.22","0.81","19","15.3219"
"1646.43","0.81","19","15.3219"
"1646.64","0.81","19","15.3219"
"1646.85","0.81","19","15.3219"
"1647.06","0.81","19","15.3219"
"1647.26","0.81","19","15.3219"
"1647.47","0.81","19","15.3219"
"1647.68","0.81","19","15.3219"
"1647.89","0.81","19","15.3219"
"1648.1","0.81","19","15.3219"
"1648.31","0.81","19","15.3219"
"1648.51","0.81","19","15.3219"
"1648.72","0.81","19","15.3219"
"1648.93","0.81","19","15.3219"
"1649.14","0.81","19","15.3219"
"1649.35","0.81","19","15.3219"
"1649.56","0.81","19","15.3219"
"1649.76","0.81","19","15.3219"
"1649.97","0.81","19","15.3219"
"1650.18","0.81","19","15.3219"
"1650.39","0.81","19","15.3219"
"1650.6","0.81","19","15.3219"
"1650.81","0.81","19","15.3219"
"1651.01","0.81","19","15.3219"
"1651.22","0.81","19","15.3219"
"1651.43","0.81","19","15.3219"
"1651.64","0.81","19","15.3219"
"1651.85","0.81","19","15.3219"
"1652.06","0.8","18.09","14.5536"
"1652.26","0.79","13","10.2673"
"1652.47","0.79","13","10.2673"
"1652.68","0.79","13","10.2673"
"1652.89","0.79","13","10.2673"
"1653.1","0.79","13","10.2673"
"1653.31","0.79","13","10.2673"
"1653.51","0.79","13","10.2673"
"1653.72","0.79","13","10.2673"
"1653.93","0.79","13","10.2673"
"1654.14","0.79","13","10.2673"
"1654.35","0.79","13","10.2673"
"1654.56","0.79","13","10.2673"
"1654.76","0.79","13","10.2673"
"1654.97","0.79","13","10.2673"
"1655.18","0.79","13","10.2673"
"1655.39","0.79","13","10.2673"
"1655.6","0.79","13","10.2673"
"1655.81","0.79","13","10.2673"
"1656.01","0.79","13","10.2673"
"1656.22","0.79","13","10.2673"
"1656.43","0.79","13","10.2673"
"1656.64","0.79","13","10.2673"
"1656.85","0.79","13","10.2673"
"1657.06","0.79","13","10.2673"
"1657.26","0.79","13","10.2673"
"1657.47","0.79","13","10.2673"
"1657.68","0.79","13","10.2673"
"1657.89","0.79","13","10.2673"
"1658.1","0.79","13","10.2673"
"1658.31","0.79","13","10.2673"
"1658.51","0.79","13","10.2673"
"1658.72","0.79","13","10.2673"
"1658.93","0.79","13","10.2673"
"1659.14","0.79","13","10.2673"
"1659.35","0.79","13","10.2673"
"1659.56","0.79","13","10.2673"
"1659.76","0.79","13","10.2673"
"1659.97","0.79","13","10.2673"
"1660.18","0.79","13","10.2673"
"1660.39","0.79","13","10.2673"
